"","GSM3141461_CON_GC_1.CEL","GSM3141462_CON_GC_2.CEL","GSM3141463_CON_GC_3.CEL","GSM3141464_PCOS_GC_1.CEL","GSM3141465_PCOS_GC_2.CEL","GSM3141466_PCOS_GC_3.CEL"
"GAS1RR",3.88734362395655,3.92623791396718,3.9919879239184,3.81830928613817,3.96297358766395,3.88968356285828
"LINC02872",3.88354497324269,3.98978347128643,4.09686852732636,4.04226711765649,4.23848812762195,3.91974600824603
"DAPK1",7.77000547718071,8.03150791559044,7.58225014626955,8.208256004592,7.74546937205577,7.78126115438179
"CTSL",9.9802582462226,9.45370861659697,8.77890648617712,8.70732863270604,8.82098763786508,8.90516515054297
"CTSL3P",6.1089989992968,6.03411361675834,5.68872567685297,5.81801953485424,5.64609142395664,5.7536574212727
"CTSLP8",5.95822261875045,5.53088148134619,5.46966688666894,5.42314845967659,5.4478301183131,5.5454658749912
"SPATA31E1",5.3390905572842,5.23880325688525,5.31363632007667,5.1888089070286,5.43892280682991,5.36805614655205
"SPATA31C1",4.98939868188998,5.16020606713924,4.96415261025423,5.20158558990322,5.01264310087272,5.15641850128586
"SPIN1",8.628031342266,8.89597030559724,8.76418591762801,8.96142868701304,8.77955824373823,8.68659179159541
"NXNL2",6.20532938146458,6.11967729560674,6.01868435724744,6.19666064550781,6.12945997565376,6.09453686725132
"CKS2",8.81383196537257,8.14699836312694,8.7155794755428,7.98823419095542,8.7258363720771,8.58532758059257
"MIR3153",8.71084988204367,7.95218041523704,8.64749098780922,8.91104310496021,8.99258440528527,8.09207715554161
"SECISBP2",7.94008451644409,7.63926282584226,7.77985203504418,7.85709171534046,7.75376574889459,7.8168916577583
"GADD45G",8.16421267935996,7.85056767659376,8.10118273580193,7.99001819175029,8.19880831714777,8.0897563798251
"LINC03062",5.16365503287199,5.24882852435548,5.19803741203716,5.29699334011139,5.29339108160906,5.29669818347725
"SYK",6.87960300105091,5.82452986623667,6.11652918693816,6.25928838563248,5.89852548576784,6.71039253193498
"LINC00484",4.19727531693516,4.44562636151446,4.2141506613548,4.27518524569175,4.21610445480775,4.14562090685744
"MIR3910-1",3.07044906341077,3.2553563401561,3.08695087244955,3.0599028577019,3.1605866590918,3.0460808007479
"LOC100128076",5.9482890272074,6.02416274842813,5.95136406350201,6.0334439150011,6.14476371271816,5.96372282703456
"LINC00475",5.89378031131285,6.28183250083941,5.95948617637085,6.33368170845966,6.16443914640207,5.85554147944573
"CENPP",5.63928349334716,5.69462357282836,5.59227460146654,5.53996655413462,5.73911855272052,5.6533264192545
"ANKRD19P",4.37140180333437,4.41427886023024,4.4598752187583,4.32901381941522,4.32448975961175,4.35804394401932
"FGD3",7.12399178462428,6.82531041178157,7.12524003529677,7.20871404118413,6.93170235336039,7.47327985948687
"SUSD3",7.12780939474249,7.20043166137882,7.20557138646801,7.1370132949426,7.27951836456305,7.14814006761154
"CARD19",7.01292077287464,7.00329702692612,7.06344286541303,7.02592246588937,7.04583054643988,6.87613903503296
"WNK2",6.39937035552844,6.45447777608308,6.4192287826878,6.49126676584379,6.50462453481051,6.41174337913496
"FAM120A",7.2792065049931,7.49621894323781,7.67756559804192,7.6187756750463,7.46795561265539,7.88638897642764
"PHF2",7.57094485715358,7.63276714517202,7.65287941404409,7.50783788755278,7.58640647538416,7.53638853174861
"MIR4291",8.22437560989854,8.07744053849488,8.03089226913768,8.22591289868447,8.22379985103144,8.21879025383054
"PTPDC1",6.73055582874387,6.8256965500156,6.7521346690953,6.96973233300205,6.85440848330922,6.8432125117596
"MIRLET7A1",5.49781129646407,5.01987964824103,5.1342876482194,5.51034046780073,5.37068391274855,5.0896521522543
"MIRLET7F1",4.74509691405995,4.17698368287332,4.39168574521318,4.52068002286172,4.38502709015642,4.55249435144088
"MIRLET7D",6.00108182175962,5.26419725084543,5.44943324837784,5.30860617514183,5.36091938903419,5.36901643934007
"ZNF169",5.39031406835669,5.72878353655964,5.7039890227424,5.70370248327325,5.57102316383138,5.80071863904517
"LOC100132077",7.13777671051786,6.9571478729194,6.90557071354192,7.05795727838544,7.07068780354853,7.00663657688119
"MFSD14B",8.9305963618682,9.08622430506304,8.99471904387188,9.10789585822797,8.93417694308333,8.90934681658229
"CHP1",6.9540633201135,6.87849816595349,6.91538541626963,6.88532665920709,6.89668579269609,6.84677004756021
"AOPEP",6.42470758016521,6.43511211337266,6.42760411506509,6.43857107831746,6.41117843989764,6.50478888248018
"MIR2278",5.59874143925924,5.56381528850068,5.51707356256742,5.72101879412525,5.80488540521,5.62964709172884
"LOC100507346",4.51357276379414,4.54845362413976,4.81887253333765,4.6150287115759,4.64758607762971,4.73767301086782
"ERCC6L2",6.9064583825168,6.84696534863782,6.76105804822785,6.84308275363615,6.70092558448626,6.73778907958384
"PARK7P1",11.2056355139168,11.2437005240827,11.2631116982943,11.3043822788757,11.2613926319821,11.3012626528938
"LOC158435",5.17567571990223,5.27641813722896,5.27743202179387,5.24623302415342,5.3725109547883,5.24189805981278
"HABP4",7.95243420148331,8.62952239066008,8.2770731146082,7.96856030855189,8.27295151552812,8.28525340840353
"MKRN10P",5.53727542498666,5.45294648750842,5.32292740089312,5.62142065314845,5.42394054830024,5.41789575903722
"LOC100132781",3.19096850656006,2.92142003059831,3.17317408526541,2.8415151223554,3.55136477799415,2.84757229850133
"PTMAP11",4.55152800950274,4.56542166214086,4.70430944356287,4.59816008119298,4.5776264564668,4.45162976912474
"NUTM2G",6.04817558297722,6.11974806925636,6.05869699232689,6.20346678463619,6.19076447170489,6.09002618541967
"CCDC180",5.94276473735979,6.04144002264287,6.09528646013301,6.07348986984631,6.10060041089556,6.06394922829723
"TDRD7",6.44029833073962,6.47907858028655,6.48643465307161,6.5586544446695,6.34031495279768,6.41913133872383
"TMOD1",5.93099188737673,5.81712478753126,5.86110732994768,6.1020303879566,5.91834255590259,5.74963837673294
"NCBP1",8.0096673661875,8.01015754242046,8.0973112618179,7.89505472083443,7.94247723149852,8.01326837396537
"FOXE1",6.10426059858681,6.02758582443516,6.14682436657644,5.94618096750013,6.12707310144709,5.89026502184132
"ANP32B",7.94897845991109,7.99953808597197,8.04463070304423,7.80310523898361,7.94519327110422,7.85584160150799
"NANS",6.6465712357375,6.24545329308081,6.28050618261874,6.25116026988054,6.40369148234902,6.30819158171687
"GALNT12",4.97542391834675,5.10695818782949,5.10936504251532,5.03832639869921,5.10562450878599,5.11084422012557
"COL15A1",6.68461100412329,7.56319604219209,6.95541223427686,6.99858688296319,7.18826484286777,7.28857776968311
"TGFBR1",7.96386585303078,7.59058226232036,7.59697589768828,7.58107398669893,7.47779000710669,7.58935925267222
"SEC61B",8.49303701054616,8.77008015431348,8.61255257800803,8.45107609720216,8.74120239630406,8.57399425016418
"NR4A3",9.58967576866412,6.4186486190208,7.3868270585523,7.82341532816007,8.28401819140886,8.06636083307699
"STX17",6.61781431568889,6.83185449808669,6.73739956515708,6.78171843105186,6.63769481808669,6.63522445758402
"INVS",7.26311697003695,7.34675499827809,7.3184214823876,7.36315008015656,7.26397829622759,7.14296013587025
"LOC105376177",6.76325156781643,6.22978237053405,6.35566046617563,6.44582488614879,6.29935564360534,6.40015308648014
"CAVIN4",4.35328167261717,4.33852896043089,3.91187009542315,4.44504053906904,4.27357352350957,4.61116029708561
"PLPPR1",4.56417064780289,4.64928522450071,4.56135869987518,4.63141367363985,4.71129431390874,4.56673871736508
"ZNF189",7.99131978938214,9.11375875973416,8.75368336980102,8.31079046425643,8.6294593230529,8.92327275532046
"RNF20",7.46417867940097,7.66410943326176,7.59694666898665,7.56656377445643,7.48899438656749,7.48346522514708
"CYLC2",3.13332269204494,3.03605929514446,3.18115766259761,3.16517397903492,3.2203233981052,3.08185512510644
"SMC2",5.59889026540503,5.45361125768482,5.52118421866041,5.3654732662877,5.4044510509965,5.30617282615457
"OR13F1",2.63734162058,2.75484655990348,2.72723196745818,2.39144122378436,2.85160492378639,2.76657375035482
"OR13C8",3.22189255985845,3.46308964363287,3.67845507936718,3.28764173339444,3.72033167725957,3.48294632479675
"OR13D1",2.30224797315872,2.15971293533293,2.28463400722627,2.07094013774618,2.43750784144855,2.14770052902881
"LOC105376196",6.43320893095773,6.2936734849303,6.37836142116512,6.31099128814897,6.5563977287247,6.33847076517001
"SLC44A1",6.90637631857438,6.69412338110234,6.62492422914505,6.52081453785453,6.73706333557065,6.70910917301641
"FSD1L",5.32742655010474,5.36666958041873,5.24896449613995,5.46320640272922,5.31164638958311,5.38312957691834
"FKTN",6.19336716538417,6.34823977002072,6.37844745216263,6.12645772378174,6.1627878807508,6.23794914909298
"TAL2",4.94424786461213,4.93562969069813,4.93814717406809,4.81434068388966,4.92165680405578,5.02192547027755
"TMEM38B",7.02184077859927,6.63656418946945,6.85622271609605,6.48667854169017,6.3949597784595,6.8352403307487
"LINC01505",3.79961943013666,3.77074623729058,3.78461560262642,3.65847942859558,3.75713227799273,3.86105262005816
"ZNF462",8.83510580551357,8.64917147302688,8.78238575796134,8.68299311587744,8.89196362414358,8.84165233065149
"RAD23B",9.07184867311948,9.13200193626833,9.12430668783205,8.98921686045506,9.01614747135133,9.0700157073188
"ACTL7A",5.85190214820351,5.87066878843042,5.79608608304811,5.73747473534399,6.05067119077266,5.68599197861322
"ABITRAM",6.86468172769138,6.96209024743331,6.92689910827422,6.94740683795035,6.77099894950862,6.82504846812689
"PALM2AKAP2",6.55765932322383,6.23276674712032,6.28333925810991,6.13164345686159,6.49410572260694,6.5340961764073
"MUSK",3.83841643431452,3.89514902129171,3.89673552491338,3.90528789923388,3.89780726218939,3.88104364513851
"ZNF483",4.56635848217525,4.66861603591933,4.6072005722648,4.63042054485928,4.80974266819124,4.62164476903343
"DNAJC25",6.53560854062303,6.57302551579445,6.58456154746862,6.45411370789331,6.55957718322193,6.92480773304159
"UGCG",7.17118797939256,6.7511918447923,6.76652563704079,6.83369037122856,6.93893928560848,6.9401981394518
"MIR4668",4.32240264259527,3.60363688016959,2.84248761320401,3.31816567222462,3.31474298920103,3.22151813750363
"HSDL2",7.50178305715857,7.62945949721135,7.5298829102732,7.85820421649122,7.52607395451566,7.66030161569303
"KIAA1958",8.19333440109466,8.19075079361695,8.25690048182451,8.26009467034107,8.26897698326042,8.2509447088851
"SNX30",7.55111198349481,7.25572081292984,7.3956077375411,7.31749457072697,7.46399867828901,7.52040162018811
"FAM225A",5.80860173413376,5.74413393630566,5.6766179766847,5.67636567320423,5.74109162532682,5.69848871886657
"SLC31A2",7.68573907806803,7.41692669994065,7.32118459118706,7.84970232736536,7.3484929184313,7.55900322347742
"SLC31A1",10.2327436958173,10.3076756667648,9.9138407085048,9.92562928636064,9.92270184961968,9.84648287443041
"PRPF4",7.61306288757691,8.05203639057,7.96664242380036,7.55530105310756,7.77935178814915,8.0250570206452
"BSPRY",6.29760695044398,6.41011981338446,6.30633070169816,6.56471266956524,6.52317764223852,6.32557606368519
"C9orf43",4.67468986123449,4.79903183254079,4.86899909639934,4.77534507408704,4.8295777177121,4.79955529430811
"RGS3",5.63580249758592,5.61731019098613,5.65374519271507,5.7070337882442,5.72912596103067,5.61941420937011
"ZNF618",6.2121760814299,6.36529105471673,6.31414554296916,6.43488383983429,6.47657535511203,6.22162948652582
"COL27A1",6.69892118951821,6.82066144647069,6.83496330284723,6.79679349344697,6.87578489721714,6.79302002838747
"MIR455",3.88001929516227,4.38726659787752,4.49038700048325,4.57510910540798,4.55092023343472,4.16038585437197
"ATP6V1G1",9.1683939958563,9.23142880554733,9.18673409967165,9.18868636506258,9.25609200902644,9.15277173822344
"TMEM268",6.82056109960418,6.91767801011879,6.85655020305147,6.91455371529027,6.90946475297131,6.74236340032794
"DELEC1",4.6105791487588,4.51208992675011,4.52685711316291,4.62983814657729,4.55191376715607,4.62738405166165
"PAPPA",8.24084108731553,7.39430803485869,8.25429814005934,6.99397898298852,7.82564456124606,8.94741371837079
"ASTN2-AS1",4.03511205881406,4.0188455782933,4.07441929534447,4.17420235565387,4.04245362500048,4.1414033442098
"TRIM32",6.52819662559554,7.08658548687559,6.99954519428985,6.97692906068746,6.98189365521599,6.7434955098383
"TLR4",7.26569064466996,6.64011538368423,7.0138996161599,7.21073876950297,6.59663703398801,7.69210141585537
"CUTALP",5.871140843338,6.54762307693535,5.46358186236731,6.22083039262983,5.88927680640838,5.31983487979013
"CNTRL",6.65192473849404,6.11556560225923,6.22735213798454,6.37512209575645,6.1446518523674,6.43985041986891
"GSN",7.11629181243045,7.0055434395693,7.06713377512513,7.02878250993506,7.02691658166301,7.18010918271162
"DAB2IP",6.7603839739714,6.86934465362297,6.87616610881646,6.84826048608567,6.95422197346203,6.80204141711577
"MORN5",3.6194000631854,3.94762103579871,3.94439997311174,3.84688079492405,3.91828645352779,3.83116552683931
"MRRF",6.73453232221446,7.13334698263635,7.00393557827834,6.84293412983425,6.87172183558806,6.89821160694306
"PTGS1",6.38667849314373,5.99970559236424,5.97952475228745,6.04741755848428,6.16082339001407,6.15822125253297
"OR1N2",2.71620385170384,2.76395208104252,2.87177696208678,2.69782653750063,2.89169096952959,2.90600047439197
"OR1Q1",2.91231701885868,3.21934953202638,2.72928610032346,2.8343382469597,3.11712127304687,2.86849244655
"OR1L1",2.07889589101953,2.2102295742932,2.16784657582826,2.06596825265817,2.47257384454084,2.10886499916017
"OR1L3",4.13308100667953,3.90747382811266,3.80495356802167,4.06865920151449,4.0082024037903,4.00239950157207
"OR1L4",4.18187888511252,4.57774796053701,4.43209449697142,4.14050448908913,4.55736638386476,4.30247018421677
"OR1L6",4.13254928670146,4.0925112101265,4.22647772472221,4.26368514749987,4.43249944627197,4.18430210277171
"OR5C1",5.91269916417293,5.98520046788791,6.0267016403101,6.01809881622413,6.19095203270458,5.87889238286462
"OR1K1",5.25821935672849,5.4644529395897,5.23170825369471,5.37356519695662,5.30347980959974,5.55637626420118
"GPR21",7.11756977204435,7.16291594603427,7.15344891198502,7.27686696339363,7.03555863126565,7.06031407198755
"CRB2",6.94456567947545,7.00824065321585,6.98557391510528,7.02336658039466,7.02212245430996,6.92116609548257
"LHX2",5.96081285945295,6.13930306556538,5.97288853336011,6.20743293999576,6.16832787666539,6.10729526390416
"NEK6",7.47431300832017,7.14678071994154,7.38737660537465,7.19163058655011,7.22232409548465,7.330295415915
"LOC100129034",7.25872671452789,6.62688804120969,6.86396508594444,6.71084484678223,6.53891887006905,6.91754494814371
"ADGRD2",6.28743445537455,6.36540483111354,6.29623649593067,6.43807382684406,6.49825024676846,6.3307196146686
"MIR181A2HG",4.19977571596733,4.3625154366558,4.11267830142868,4.47138442164978,4.38421284888491,4.22850947486203
"MIR181A2",4.60179538447348,4.10341535502615,4.33592083944259,4.4606908158142,4.63124062635342,4.62026333720906
"MIR181B2",3.71779272040346,3.86865890076793,3.8360965526821,3.91149170956031,4.01824148519864,3.88708276795854
"OLFML2A",6.30354442839284,6.46057524048835,6.3347188416856,6.53395192886966,6.49227313067801,6.31661146972227
"WDR38",6.34176664848206,6.42546255152303,6.32560963404989,6.47615804046925,6.48451793945895,6.31777999086352
"ARPC5L",6.72492091099681,6.81331397699527,6.89636226839963,6.59133463395614,6.86045654199078,6.81960847923923
"RABEPK",5.8914128651348,6.43316776788954,6.39541687671638,5.89651780950312,6.08645541477402,6.16627242225076
"GAPVD1",7.50048121676709,7.33505089837363,7.43166229929874,7.47863442745127,7.42423842609979,7.42337827915643
"PBX3",7.16811943276511,7.08671023469887,7.03363334591088,7.32044679637916,7.228609051346,6.88350191726686
"MVB12B",5.99846503740492,6.02378579962307,5.99851346837543,5.95890845825654,5.94584358591192,5.9480576204447
"LMX1B",7.23964620203293,7.32714543788952,7.30691246181641,7.29049440062384,7.39457105593592,7.24371493502402
"ZBTB43",7.04465034342641,6.80845993692304,6.8582173034922,6.7150930227235,6.85238568296498,6.79257094845343
"ZBTB34",6.32123910586781,6.5406853128691,6.47451346799943,6.55153166032629,6.34804068783586,6.35123442813583
"RALGPS1",5.68451917051636,5.74324375374771,5.74295027901135,5.76073548850458,5.783609334523,5.67824174931913
"GARNL3",6.21353550401719,6.53754809685284,6.36312892758921,6.26039259989215,6.33123602382095,6.11808681632013
"SLC2A8",6.71971792574609,7.18107039927832,6.95576104094976,6.95271687426115,7.0561383511518,6.97197436488579
"ZNF79",6.8776355477861,7.26002841604964,7.1643503901161,7.10205131103687,7.02917889237953,7.05147953906138
"LRSAM1",6.21845216188154,6.45832446185751,6.35040066473555,6.37716467987228,6.3780690203983,6.30673845015455
"STXBP1",7.71621701343361,7.80779868320136,8.03455255063569,7.93320086489868,7.96820467000048,7.8950415353752
"CFAP157",5.98588801487971,5.97486579518012,6.01120015369281,6.00747640499977,6.02793404584258,5.98142218385806
"TTC16",6.11882768324565,6.29839205806633,6.30337749047064,6.2616094633285,6.37333488817257,6.16567586416262
"CDK9",8.09609015691786,8.45750966194929,8.30042025302063,8.21110701217976,8.2426686671513,8.25729617640322
"FPGS",7.1086594315779,7.52797667654799,7.376450460015,7.19936850504367,7.38990450846107,7.14555818130226
"LOC102723566",6.84132056011199,6.6741540143581,6.7457893272342,6.77218776902694,6.85184404321817,6.82858994687142
"SLC25A25",7.065446427511,6.92614130407107,7.10762463275622,6.86903783972719,7.21258669775492,6.94699111488348
"PTGES2-AS1",6.97428790865195,6.95728145013411,6.96124848508456,7.07756501346207,7.11437167716852,6.96481612217774
"LCN2",6.0758167579862,6.13543356695801,6.20101296784394,6.33584243028037,6.24479649238855,6.07977814403789
"BBLN",6.7063647940522,7.05822140506103,6.89748839741136,6.84893148465467,6.98049339660627,6.70054061468219
"DNM1",6.2347828121565,6.36664371313389,6.29747093077449,6.32142751017701,6.39055346006595,6.26842724239223
"SWI5",6.2944829301912,6.34958786461873,6.4178187657665,6.23238270627702,6.48107749261394,6.32685414593767
"COQ4",6.86943978298812,7.23383643997869,7.13057558731244,7.10881647712911,7.20891342503062,6.99072590577999
"SLC27A4",7.3552129785826,7.76110921313402,7.57211643903216,7.39001689078555,7.55046867895805,7.46572269296524
"URM1",7.02246998968226,7.23558909650657,7.27333083267158,7.09844137957777,7.21514127636066,7.11348699527995
"MIR219B",4.9787620140582,5.02265227411262,5.41137259452742,5.1583491615019,4.95916791017016,5.00232326406786
"CERCAM",6.55706315504013,6.72959698871243,6.8412603528476,6.57024035985008,6.69412597109919,6.67344008704371
"ODF2",7.07072556571809,7.13896122352094,7.26643125320105,6.94191063145675,7.08909145557896,7.14821933668437
"GLE1",7.08008364055866,7.34996297919114,7.27444449072266,7.15428821072772,7.12890199936027,7.12056311338582
"SPTAN1",8.70838485992302,8.59778542697691,8.70650146123117,8.53879794587327,8.75846060526511,8.85614873338008
"SET",9.17629981605262,9.20118182321392,9.26212306771945,9.0367704985213,9.11578415248271,9.18779068441461
"PKN3",6.77247185292602,6.82390069243884,6.86872802961733,6.83050494687961,6.86625653011518,6.76941894065671
"TBC1D13",7.15582656587843,7.38335374562007,7.28231639438325,7.24700091561725,7.39102782292828,7.17108643286859
"ENDOG",6.99247388033265,7.23662002090036,7.26376435116682,6.81388112269729,7.216202951083,7.00951163201449
"LRRC8A",8.9357658969295,9.16561429960404,9.13271059640273,8.70158833299497,9.21863641603616,9.02213159852747
"MIGA2",6.99720985025484,7.07745214061244,7.09313618364892,7.08111344106894,7.11799621333813,7.08804699775465
"DOLPP1",6.51966744676018,6.8817039053992,6.8380428959086,6.73378880736882,6.8581460230291,6.61026722834871
"PTPA",7.12386085319127,7.21429928639177,7.22028799676999,7.16008864699572,7.19675844166539,7.12181388272141
"LOC105376289",5.29930075436106,5.25112923859515,5.27968362472135,5.20210629521994,5.33382817741695,5.22871317254787
"LINC02913",5.78782163341575,5.85722838968101,5.8380025051322,5.76782704893989,5.97618041703014,5.78589121914423
"LINC00963",6.65587045161563,6.39097818871806,6.41990407186452,6.49053604106723,6.49852701972061,6.52196312525552
"LOC105376292",5.39815123956465,5.26887190105819,5.06614987074166,5.55997882521828,5.28915997613451,5.36489951594704
"NTMT1",6.43379196072556,6.63474359372085,6.59443168141304,6.48358319109072,6.65578555669372,6.56585129616658
"PRRX2",6.12590236711533,6.21400446982111,6.18161793441512,6.01486403188107,6.04026749184751,6.18807233133583
"TOR1B",7.21828428780119,7.34985713190599,7.36833772569228,7.22539536229373,7.36090176678937,7.25881012240599
"USP20",6.6753571044355,6.88612021686497,6.88092490804892,6.72480818182114,6.79404410229923,6.80451219442242
"GPR107",7.37022036771655,7.39485007582507,7.33898663524164,7.43986732434256,7.26593199409672,7.35707237107603
"NCS1",7.10451642675364,7.30103018436363,7.30407428636535,7.0305186080361,7.3253826530203,7.19836599092421
"ASS1",7.18160047030212,7.35411582476979,7.54242450458362,7.24793952027017,7.51115204487068,7.46387790318102
"FUBP3",8.10667418580401,8.17501625241031,8.07472616597422,8.08901266738177,8.20358645722973,7.91181057858895
"PRDM12",6.24976646320966,6.31220294045421,6.29268120466296,6.20650081354315,6.28046910120554,6.25939132580761
"EXOSC2",7.13709747439444,7.61119833190214,7.56244949044923,7.25358591913319,7.42607259315569,7.43627486504261
"ABL1",8.41271287217022,8.31265768015529,8.37176762502835,8.30045148808791,8.41792521778391,8.35296204180727
"LAMC3",6.56908355497999,6.57208439613849,6.60096686936303,6.61163123689411,6.72015732620409,6.57419721114131
"AIF1L",5.38434962801108,5.60297135046864,5.61331958251448,5.62382159118481,5.62272749958279,5.62464241596122
"NUP214",8.23447911732658,8.24715647654886,8.25766530837328,8.25343734133743,8.11549756733025,8.23458559514836
"PLPP7",7.36799989400807,7.58129171839881,7.44150375363165,7.6092999519134,7.55687996921881,7.47832657340925
"PRRC2B",8.61180292910254,8.69846812279683,8.6371639769727,8.60534919076984,8.60395245802452,8.54895693245213
"SNORD62A",6.06771191008958,5.75086360094303,6.0272612044426,5.47971188104527,5.8421890727474,6.10448621130057
"SNORD62B",6.06771191008958,5.75086360094303,6.0272612044426,5.47971188104527,5.8421890727474,6.10448621130057
"POMT1",7.01794075339585,7.276817814021,7.21082987077032,7.16689084509296,7.13482943765495,7.09927317266529
"NTNG2",6.27862130986544,6.33462454667085,6.45205356302798,6.49823566824318,6.55237823463454,6.47429885429737
"CFAP77",4.66719121179544,4.76950974211008,4.71810825869254,4.70271660923516,4.8803875862691,4.76358232120991
"BARHL1",6.4794404421686,6.61863812401098,6.50565309515522,6.43000296266286,6.54813363180879,6.46012692229449
"GTF3C4",7.23312713988918,7.57817360637742,7.38392010794802,7.32700707322242,7.3568770089454,7.28785913741515
"SPACA9",6.15693855963858,6.35034304304029,6.33964050034023,6.31823893542774,6.38358845640318,6.29456593682534
"GFI1B",6.21241762584128,6.12849102696189,6.03148572968133,6.16623602686051,6.25149673389041,6.16731449879223
"GTF3C5",7.71295764679844,7.83567953775725,7.72563340485737,7.80691148710723,7.87044136059416,7.65591354369217
"CEL",6.07459098431741,6.16968722862195,6.12426623772305,6.10048923613367,6.22402649489934,6.018923032746
"CELP",5.91104605202204,5.94217041738956,5.84672040409524,5.93683927189966,5.99828706424117,5.83104790693709
"RPL7A",8.93383976206343,9.01928821100867,9.06611964451793,8.78003315543156,9.03402527216646,8.97464685913084
"SURF2",7.33265078627827,7.5251892844619,7.43992684181262,7.32408957083384,7.4614118266914,7.39146903328519
"STKLD1",5.64518959012783,5.76889506103131,5.75936402785475,5.78033698765354,5.84681452428114,5.75938039318921
"ADAMTS13",6.30298482076103,6.41779686601868,6.41235905021161,6.50525180727555,6.53224919710495,6.36339332095273
"CACFD1",6.88260983170825,6.91116509342256,6.900429599675,6.98962265230187,6.95767063348791,6.84178377485885
"ADAMTSL2",6.28553465763117,6.51385362238358,6.49409984505261,6.4585264754011,6.53405203624411,6.4620526590233
"DBH",6.20983330676843,6.44607954818193,6.37153916482804,6.38819620680222,6.4421673217965,6.33981231317645
"WDR5",7.8530206687023,8.0787666295244,8.10007329728776,7.76802088668672,8.0838384143806,7.93307920107705
"RXRA",7.32205148990127,7.34806648940723,7.32444215561149,7.20643784506308,7.23878068661844,7.2305335362362
"MIR4669",7.80581699596097,7.67387898812224,7.64217454174096,8.01011899272102,7.88962812307583,8.08304254941851
"COL5A1",6.51426377603338,6.54033336846498,6.57738395147641,6.56784984847821,6.67588916523257,6.58088919115383
"FCN2",7.26696209173,7.07322158454547,7.17991015183353,7.18592622190788,7.15878341059686,7.23168299694319
"OLFM1",5.90262733587125,5.98542155741323,5.9685662666841,5.92279228237899,6.1033126817093,5.89074081221542
"LOC401557",4.5664519664638,4.9242925420068,5.0718925582948,4.66378115994851,5.04748759704959,5.01592118235384
"LINC02907",6.0357068753115,6.01663999667034,6.01371614425532,6.04518112061345,6.19610855313901,6.07467050559988
"PPP1R26",6.16413611720729,6.4974318971146,6.44003614214221,6.14743277152117,6.31152243150471,6.29986586698294
"MRPS2",7.68990761671233,7.92118371045917,7.96470273355939,7.67046205080621,7.8799949421065,7.75585182239357
"LCN1",6.27905568815044,6.36551081413503,6.41233941066553,6.3784235427363,6.51277093131795,6.36074911319945
"OBP2A",6.26743129322575,6.25701347416291,6.23165363141621,6.41267209672566,6.52690455805627,6.20659961771664
"PAEP",5.96448532858767,5.96879353447497,5.94765231215902,5.99679709309811,6.03991112025115,5.9930477691675
"LINC01502",6.00481504750628,5.88084563232503,5.92408882469785,5.81495853179462,5.97513701080771,5.8462708702768
"LCN9",4.62613405319308,4.79242475546028,4.66122195834454,4.80736104764054,4.81441777209976,4.74356634642332
"KCNT1",6.17477055299747,6.28948626824724,6.22785709121611,6.25307945848092,6.31324546497021,6.1066430260213
"GPSM1",7.22474726409926,7.42077855838315,7.40711942756763,7.32115896548782,7.45121177575323,7.31912862497602
"PMPCA",7.76574364582709,8.05798919010907,7.9374095959692,7.62652987843287,7.8580510983802,7.96823692636054
"C9orf163",6.23758970057429,6.36764037108574,6.31781545463729,6.35599572864504,6.47100628714508,6.30790317436971
"EGFL7",7.23560985397297,7.32475330340682,7.29429029715947,7.32013988449753,7.45751977157129,7.32576868895755
"MIR126",2.9835357653175,3.24696499562509,2.96287002993153,3.41901189189333,3.45947080385079,3.33811565689665
"DIPK1B",6.2883721431668,6.43762643718695,6.39511117170218,6.32268165438509,6.53929306172507,6.37955114347344
"LOC100128593",5.98286232274221,6.0466447867189,5.95762367779907,6.06313926500714,6.1202766964612,6.12991269882363
"MIR4292",6.76413056400927,6.81766843528621,6.86141504922264,6.87034677089085,6.87780541943946,6.86498448556406
"AJM1",5.77940407468675,6.07157144030734,5.87127027036145,5.99511212106865,5.86970723147101,5.84595168152837
"TRAF2",6.63996455392265,6.76845741188008,6.70536848591131,6.71712968430677,6.79549126883837,6.71839998242086
"MIR4479",8.08781522211196,8.17350625592506,8.34352787594644,8.27009349524099,8.41742379648539,8.16473499211316
"C8G",6.62522062880384,6.78218482239575,6.76890859533245,6.79952867140305,6.7242260889754,6.66797290776402
"LCN12",6.96297949442753,6.97540559612379,6.970596492465,7.09013091162998,7.01409768194877,6.99509669391357
"PAXX",7.19031851827851,7.31549451919134,7.38087083828283,7.22110413310178,7.43173863843097,7.28686669058263
"LINC02908",6.2944007250055,6.23701958743308,6.30561317001654,6.29150964850776,6.31980190716396,6.25998093967557
"UAP1L1",6.42426472734633,6.46255539550092,6.48778891875055,6.41434717241986,6.5336288755308,6.42024092942742
"MAN1B1",7.45957443927157,7.77443344205036,7.67373438422346,7.58242943543377,7.80868292023391,7.59060696102142
"SSNA1",7.20814884838551,7.3067320439751,7.43856228483901,7.15900948524279,7.28597148698259,7.3191364649042
"NDOR1",7.24838998210454,7.56521562226045,7.44025366381885,7.25136965091227,7.38697895046291,7.31468297088548
"CYSRT1",6.3308759045281,6.49512179928694,6.30062614297594,6.4408791440408,6.41917291884986,6.45215039675321
"TUBB4B",10.3418219593824,10.9431352594476,10.8530489963136,10.2424620448268,10.6335622294189,10.5940794232057
