"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"PIH1D1",-0.00873528158843762,4.65669760953865,-0.16478518210851,0.869615732891527,0.901125456153841,-6.42366233443473,"No"
"AJM1",-0.0153581710002912,3.98668455286507,-0.164720646647654,0.869666328719187,0.901125456153841,-6.42367285202967,"No"
"COA4",0.00955976712026452,4.78693267933519,0.164699038197528,0.869683269874881,0.901125456153841,-6.42367637272289,"No"
"RANGRF",-0.0109404093575334,4.39860487958908,-0.163702472734625,0.870464649576054,0.901862435243581,-6.42383824300468,"No"
"NR2C2AP",-0.00898278460080437,4.74295165040951,-0.163653269800095,0.870503231607595,0.901862435243581,-6.42384620951768,"No"
"ZNF763",0.0118762678263402,3.99217303057066,0.163579855305238,0.870560799499008,0.901865770188946,-6.42385809170812,"No"
"GTF2A1L",-0.0192157776595394,3.79544198248254,-0.163481072358562,0.870638261139592,0.901889712550745,-6.42387407139501,"No"
"MPV17L2",-0.0112020292989206,5.65840938041368,-0.163197154092391,0.870860905566415,0.902064036639768,-6.42391994591872,"No"
"TACC2",-0.0162728080623129,5.15781053142124,-0.162708900216634,0.871243811369984,0.902404332181107,-6.42399864995764,"No"
"PARD6B",-0.0247124824171125,4.2729878680482,-0.162068859526642,0.871745800453608,0.902867919905578,-6.42410146436907,"No"
"IL10RB",-0.0150409967407503,6.10894853869097,-0.161978996270568,0.87181628516626,0.90288456818629,-6.42411586734475,"No"
"RPL18",-0.0111696701234054,6.81999649757771,-0.160869544417886,0.872686575096088,0.903729469991543,-6.42429302891265,"No"
"FAM200A",-0.00813608425214429,4.26625985121157,-0.160597995180364,0.872899611156659,0.903893675353111,-6.42433620561211,"No"
"NF2",0.00838639729305957,5.30995372215487,0.160491480624151,0.872983176630527,0.903912076082001,-6.42435312167024,"No"
"IDI1",0.0104128301585913,4.75897965402051,0.160436482916293,0.873026325380633,0.903912076082001,-6.42436185171479,"No"
"CEBPA",-0.0139534388784108,5.0831005844695,-0.160195010078388,0.873215778775984,0.904021440618194,-6.42440014645198,"No"
"LINC00938",-0.0104363578787767,5.22436589348271,-0.160162978269413,0.873240910670666,0.904021440618194,-6.4244052219884,"No"
"USP18",-0.0165701338739792,4.68122186428001,-0.160006619667985,0.873363590224891,0.904092040935236,-6.42442998292087,"No"
"SNORA23",-0.041445265824672,9.35470875067483,-0.159527503116853,0.873739526276471,0.90442478317209,-6.4245057052961,"No"
"TMCC3",-0.0107479063546174,4.76731391954967,-0.159169652087357,0.874020331059329,0.904659017814278,-6.42456211413601,"No"
"GPR157",-0.0101847935875865,4.90734655982474,-0.158923925249681,0.874213161678292,0.904802170828265,-6.4246007752932,"No"
"EMC7",0.0172233884029884,6.28017144712402,0.158215705593225,0.874768969627036,0.9053209605832,-6.42471186833764,"No"
"PDF",0.0105114319921364,5.74057014701411,0.158068128531488,0.874884795479844,0.905351544534631,-6.42473495521219,"No"
"ADORA3",-0.0114116329785814,3.67045617522698,-0.158039022849631,0.874907639397212,0.905351544534631,-6.42473950594749,"No"
"C1QTNF6",0.00715354193774065,3.95341398173066,0.157956133558439,0.874972696561321,0.905362407354153,-6.42475246127653,"No"
"PVRIG",0.0106613971071789,5.34496700403825,0.157602688250763,0.875250114219133,0.90559299135505,-6.42480762741758,"No"
"CCND3",0.00759146101510488,4.85195949031156,0.157111689531401,0.875635522957049,0.905935274515199,-6.4248840581283,"No"
"TAF5L",-0.00607027915435276,3.96372281608869,-0.156167594239257,0.876376673897185,0.906593821829974,-6.4250303499267,"No"
"CCNY",0.0074485465367502,5.01388522323763,0.156161686205029,0.876381312280018,0.906593821829974,-6.42503126262906,"No"
"ZNF707",0.00738692915693484,4.39711868383162,0.155995595115746,0.876511711753474,0.90667219454165,-6.42505690708294,"No"
"E4F1",0.00810152190691227,5.24078456237359,0.155841236910529,0.876632902717428,0.906741032705417,-6.4250807155327,"No"
"GPANK1",0.00641949190093793,4.43569375251819,0.155460661276434,0.876931715973486,0.906993573601597,-6.42513931548969,"No"
"ATG2A",-0.00669496915178591,5.104362157679,-0.154754624277852,0.877486116376477,0.907510415403631,-6.4252476498786,"No"
"ABI3BP",0.0516885562328904,6.46776533191429,0.154579677867701,0.87762349880479,0.907576294282356,-6.42527441749627,"No"
"NR2F2",0.0248842342029043,5.62451505770591,0.154534213542027,0.877659201780701,0.907576294282356,-6.42528136879751,"No"
"CPNE5",-0.00792594251479972,4.22499316774023,-0.15438014743228,0.87778019125012,0.907630369566801,-6.42530490965376,"No"
"SHC2",-0.00961031079223229,4.84982990852719,-0.154288893903901,0.877851854824831,0.907630369566801,-6.42531884186447,"No"
"INPP5E",-0.0099400524894655,4.5863938272564,-0.154187435307065,0.877931533885477,0.907630369566801,-6.4253343224788,"No"
"SNORA38B",0.0523725876164285,7.9069777615333,0.154149975614925,0.877960952639699,0.907630369566801,-6.42534003552933,"No"
"FNDC4",0.0134284798327791,5.11656872950938,0.154119386144385,0.87798497603268,0.907630369566801,-6.42534469976013,"No"
"ZNF419",-0.00718893351173877,3.66016031590247,-0.153900326860501,0.878157017256785,0.907751669118488,-6.4253780745196,"No"
"TEKT4P2",-0.0196959169343991,5.77548410697416,-0.153316824317619,0.878615307708204,0.908168831201566,-6.42546674253945,"No"
"KRTAP12-3",-0.0123556331492871,4.78693570479322,-0.153100365176736,0.878785328108066,0.908287993436639,-6.42549954970278,"No"
"MIR23A",0.0134471894746317,4.74737505030996,0.153013479696957,0.878853574947392,0.908301957067578,-6.42551270528623,"No"
"GEMIN6",0.00687218978641546,3.85935523348835,0.152641197791012,0.879146005496791,0.908521537944641,-6.42556898908291,"No"
"TMEM160",-0.011338118205205,5.38740609515282,-0.152603603940189,0.879175536718997,0.908521537944641,-6.42557466512912,"No"
"PCDH1",-0.0133810601513877,5.6297581482701,-0.152030782055474,0.87962552863514,0.9089299472054,-6.42566097887866,"No"
"FAM86JP",0.00985774689065266,4.58329888548388,0.151814174069811,0.879795699827009,0.909049180755254,-6.42569353320866,"No"
"JHY",-0.010376845779605,3.9095950562169,-0.151686428306116,0.879896061895991,0.909082249241323,-6.42571271056255,"No"
"UAP1",0.0215349736159753,5.63054757041314,0.151607553882137,0.879958029714315,0.909082249241323,-6.42572454323449,"No"
"MOCS1",-0.013488171569767,5.03332580988779,-0.151564245243431,0.879992055535939,0.909082249241323,-6.42573103774296,"No"
"ITGB7",-0.0141191055575414,4.54373506510443,-0.151298414839134,0.880200912547339,0.909241405802449,-6.4257708607136,"No"
"GLB1",0.0149047050489468,5.46906710598865,0.15118929198686,0.880286650403817,0.909273369237531,-6.4257871877398,"No"
"C2orf42",0.00829888828624625,4.94197656910541,0.150965370402498,0.880462590150944,0.909398495018347,-6.42582065415912,"No"
"XXYLT1",0.0067088578057577,4.13768395222353,0.150639966032468,0.880718277744591,0.909605968811461,-6.4258691994324,"No"
"VPS37B",-0.0124340135785665,5.97311402592028,-0.150375500941291,0.880926091462418,0.909763975711188,-6.42590857640392,"No"
"ZNRD2-DT",-0.00918718545368513,4.04139111905005,-0.150261228015986,0.881015888447802,0.909800090416506,-6.42592556943736,"No"
"PPIP5K1",-0.014593493167931,5.11551754909636,-0.149893644210081,0.881304750656568,0.910041756838525,-6.42598014368834,"No"
"FOXF2",0.0307404829667988,4.84670530021025,0.14978032557202,0.88139380428045,0.910077082212046,-6.4259969408874,"No"
"FGF18",-0.0106506381794311,4.87572779025478,-0.149662590127876,0.881486330560729,0.910115988633943,-6.42601437934237,"No"
"UST",0.0201587288847156,4.54621310868126,0.149187086102589,0.881860037896804,0.910445185644221,-6.4260846694679,"No"
"PAK3",0.0228437019215608,3.91236282619656,0.148749424161484,0.88220402822358,0.91069465030007,-6.4261491681376,"No"
"TOMM22",0.0106952852048314,5.59434413528016,0.148740004515254,0.882211432058191,0.91069465030007,-6.42615055423844,"No"
"MIR550A1",0.0139506789987731,3.74576915083027,0.148502352493717,0.882398229843587,0.910830817742255,-6.42618549570693,"No"
"MEGF9",-0.0111033296349206,5.26822934275722,-0.147988038932731,0.882802510328199,0.911191444696531,-6.42626092296034,"No"
"GINS2",0.0146799103419841,3.85020691780629,0.147820981221936,0.88293383416568,0.91125900780976,-6.42628536673732,"No"
"PITHD1",-0.00995952631340025,4.8998551478937,-0.147765055040907,0.882977798395392,0.91125900780976,-6.42629354365592,"No"
"MACROH2A2",0.0119951032171919,4.79624713687288,0.146642930552435,0.883859991403711,0.91211043953937,-6.4264569550704,"No"
"INKA2",-0.00882074819300893,4.11136046811933,-0.146502281794151,0.883970577205106,0.91211043953937,-6.42647734950745,"No"
"NSDHL",0.0100068022646926,5.10600887450731,0.146481909379269,0.883986595311679,0.91211043953937,-6.42648030193922,"No"
"CPSF4",0.00694405826537192,4.24405134147107,0.146436027488252,0.884022670791352,0.91211043953937,-6.42648694977854,"No"
"ZFP41",-0.00914678709810968,4.72073173162275,-0.146266640697005,0.884155856397294,0.912191139085843,-6.4265114742509,"No"
"MRPL10",0.00897169849598978,4.74458190420828,0.145651840673739,0.88463929004525,0.912526845181288,-6.42660024904772,"No"
"ATAD3B",-0.00857884594435365,5.11855651249366,-0.145640813110153,0.88464796171409,0.912526845181288,-6.4266018379747,"No"
"SLC22A4",-0.00878411095617171,3.59156097371815,-0.145629067505241,0.88465719803966,0.912526845181288,-6.42660353022977,"No"
"TAX1BP3",-0.0127880263844622,5.52050515593733,-0.145573098371843,0.884701210393911,0.912526845181288,-6.42661159214277,"No"
"CRMP1",-0.0101111372741505,4.53626511299519,-0.144579414720288,0.885482672208573,0.913276118007897,-6.42675420885828,"No"
"SDC1",-0.0184388231687347,5.7589681351255,-0.144360616016622,0.88565475722566,0.913396832902585,-6.42678548042147,"No"
"NLGN3",-0.0111404159875033,4.16962194587207,-0.144231081788591,0.885756638399291,0.913445134397976,-6.42680397165337,"No"
"ARPC5L",-0.0086773388848318,4.66324212070491,-0.144145338705805,0.885824078053498,0.913457913946044,-6.4268162025,"No"
"KLF9",-0.0207735445430384,6.60202274645178,-0.143888325002236,0.886026232549071,0.913609600628801,-6.4268528207462,"No"
"PTN",0.0216558740075454,4.5040410499943,0.142878954071675,0.886820227976384,0.914371496398665,-6.42699599984476,"No"
"LINC02273",0.0151603605851918,3.81169131290868,0.142442370176772,0.887163691408921,0.914668797467514,-6.42705761713145,"No"
"TMEM150B",0.0132216935829863,4.69627856730203,0.141690169151603,0.887755503730952,0.915222094241515,-6.42716333701118,"No"
"TMEM79",-0.0131100322450584,4.30851708150766,-0.141516178430553,0.887892404260549,0.915306364931325,-6.42718771128706,"No"
"EFNA5",0.0190478766791466,4.70669255583967,0.14088651997389,0.888387864851091,0.915760232907132,-6.42727566968258,"No"
"VTRNA2-1",0.0390856499120327,5.06195869346799,0.140489479591349,0.888700307742923,0.915981626302327,-6.42733093162189,"No"
"GTF2IRD1P1",-0.00672454615692786,4.09449056513462,-0.140473300582447,0.888713039861846,0.915981626302327,-6.42733318018711,"No"
"GSDMA",0.0230007117555,3.87964508333904,0.139807825422643,0.889236762914078,0.916464495608733,-6.4274254439424,"No"
"DNAAF4-CCPG1",-0.015552257752721,4.139751450537,-0.139251814813222,0.889674376263769,0.916858564136193,-6.42750219540896,"No"
"PPP1R14B",-0.00847103675812466,5.23037911345291,-0.138716960956842,0.890095370443045,0.917235457811084,-6.42757573796878,"No"
"DEPDC5",0.00605085214685808,4.63168280112103,0.138497627435809,0.890268021420793,0.917356405083,-6.42760581461403,"No"
"LOC105369213",0.00958438338035217,3.78391940551506,0.13840652748481,0.890339733390668,0.917372229483219,-6.42761829293655,"No"
"COA6",-0.0110252966104296,4.23452894601737,-0.138337659687349,0.890393945284845,0.917372229483219,-6.42762772058634,"No"
"FGD5P1",0.00842412580344876,3.79761733464946,0.1379600246316,0.890691224326915,0.917621541968139,-6.42767933353882,"No"
"LINC00342",0.0244844516950167,4.44675321086989,0.137462896904373,0.891082593453701,0.917967752406923,-6.42774706306454,"No"
"POU6F1",0.00766852252828443,4.54674667475018,0.137224975588699,0.891269909166749,0.91810372293209,-6.42777939141059,"No"
"PCNA-AS1",-0.0171719541772291,4.4144768822878,-0.136996048698781,0.891450149417578,0.918229405602131,-6.42781044477329,"No"
"APEH",-0.0129404637224662,5.52235170877914,-0.136929446092092,0.891502588505239,0.918229405602131,-6.42781946952025,"No"
"VWA1",0.00975072200702787,5.33093729820789,0.136759284299726,0.891636566383043,0.918310401102297,-6.42784250676499,"No"
"MYO19",0.0149955974855498,5.24936729894465,0.136662254537579,0.891712964747898,0.918332088191313,-6.42785563025986,"No"
"MESD",-0.0081614292846508,4.8516617941733,-0.136463888026966,0.89186915586988,0.918435942193421,-6.4278824308102,"No"
"JPH2",0.014023168489512,4.18573410368249,0.136283374974893,0.892011293147892,0.918525311727963,-6.42790678543514,"No"
"SNORD104",0.0243434917625329,9.55773676295956,0.135693898198152,0.892475476100804,0.918946267710148,-6.42798609260572,"No"
"MRS2",-0.0126135074069751,4.75074305932418,-0.135414686716327,0.892695354089803,0.919115402302242,-6.42802353731633,"No"
"MRGPRD",-0.00844039967767962,3.74033905305843,-0.135317490521729,0.892771897707075,0.919115402302242,-6.42803655409187,"No"
"CEBPD",0.0133959652985656,5.43868376350055,0.135224238299622,0.892845336340856,0.919115402302242,-6.42804903389981,"No"
"TMEM158",0.0131580606373323,5.58570956999448,0.135201783319659,0.892863020382133,0.919115402302242,-6.42805203773228,"No"
"EXOSC4",-0.0105196406204326,4.61798763047406,-0.135133646450932,0.892916680758976,0.919115402302242,-6.42806114943996,"No"
"SEC61B",-0.0143109552379315,5.83453449543606,-0.135015071786954,0.893010064014227,0.919128132585662,-6.42807699507405,"No"
"ZC3H6",-0.0202495269656211,4.8765307491505,-0.134912355711684,0.893090959093996,0.919128132585662,-6.4280907102203,"No"
"STARD7-AS1",0.00634268585937425,3.64292879848101,0.134906950912879,0.893095215729252,0.919128132585662,-6.42809143160622,"No"
"DDC",-0.025925159960086,4.22361185397544,-0.134713387696603,0.893247661594037,0.919228012185516,-6.42811724771417,"No"
"TMEM259",0.0165365287874586,7.10220236031805,0.13443331814295,0.893468244968078,0.919397994356957,-6.42815453585123,"No"
"KLK1",0.0287787256553962,4.4453695561131,0.134352196217995,0.893532138343092,0.919406728074984,-6.42816532184469,"No"
"WDR90",-0.00802907234252626,4.93652683178976,-0.134031278621012,0.893784906877048,0.919609793199265,-6.42820792734912,"No"
"TBC1D25",-0.00676617603485585,4.65626397873583,-0.133835855963027,0.893938835594068,0.919664990588825,-6.42823382206931,"No"
"UNC5C",-0.0133381699216031,3.84880196604398,-0.133822447416827,0.893949397263935,0.919664990588825,-6.42823559740088,"No"
"BLOC1S1",-0.0109164905054788,5.23428037628038,-0.13262478384014,0.894892852606346,0.920527638134521,-6.42839345453078,"No"
"CILK1",-0.0180629410545716,5.8994455076388,-0.132617144983423,0.89489887057889,0.920527638134521,-6.42839445681242,"No"
"PGM5",-0.0352832461714723,5.23197537742522,-0.132356292103008,0.895104376962327,0.920639881420839,-6.42842864825657,"No"
"AIF1L",0.0140734998152978,3.94858115779945,0.13233779535959,0.895118949430145,0.920639881420839,-6.42843107017343,"No"
"GNAO1",0.0227513748560924,4.94761065653675,0.13219345146891,0.895232670513268,0.920699779020587,-6.42844995857681,"No"
"TTLL12",-0.0128030260538576,5.78073524819246,-0.131272224769708,0.895958509143048,0.921373998940674,-6.42857002217889,"No"
"DCLRE1A",0.0125930734033872,3.91296162148427,0.131220469297587,0.895999290159434,0.921373998940674,-6.42857674257955,"No"
"SNX16",0.0116363626748468,4.56110156173572,0.130828948207077,0.89630780051051,0.921634133205565,-6.42862749542803,"No"
"NUCB2",-0.0216258530651885,5.58638508322516,-0.1305661632321,0.896514878518829,0.92178994325184,-6.42866147521327,"No"
"CERS6",-0.0233914666123116,6.49067035044352,-0.130184413991831,0.89681571477143,0.92198707137404,-6.42871071619059,"No"
"MAEA",0.00533741433813972,4.66090212897461,0.13018186389077,0.89681772442138,0.92198707137404,-6.42871104463786,"No"
"SDAD1P1",0.00853970147748839,3.7964612777416,0.130082205861951,0.896896262134101,0.922010690983353,-6.42872387533165,"No"
"FGFR4",0.00913715743360388,4.91820755349596,0.129229442523784,0.897568343303901,0.92264443342532,-6.42883326467346,"No"
"PARD6G",0.00879646078888552,4.12132777388715,0.129132535675637,0.897644722445524,0.92266579065046,-6.42884565002564,"No"
"SIAE",-0.0182844889798774,5.73720362327763,-0.128708096584173,0.897979264334456,0.922952487603962,-6.42889978681265,"No"
"KDM4C",-0.00856720007765865,4.26633033872876,-0.128558959098982,0.898096818554581,0.923016140659898,-6.42891876685742,"No"
"SIRPG",-0.0142904483571709,4.08842164547342,-0.12828497470763,0.898312786459336,0.923180923918141,-6.42895357827763,"No"
"PIAS4",-0.00755815358880785,5.72119345866004,-0.127878387297385,0.898633292746636,0.923453112449696,-6.42900510092087,"No"
"LMBRD2",0.0150443687519859,4.57642360928247,0.127478772922062,0.89894831878343,0.923683676216296,-6.42905558065171,"No"
"ARHGEF40",-0.00643497055772535,4.8198039640751,-0.127452555712768,0.898968987037073,0.923683676216296,-6.42905888691872,"No"
"CIRBP",-0.016768963874771,7.55891477926796,-0.12731665230715,0.8990761271781,0.923736564571444,-6.42907601487989,"No"
"SNORA14A",0.0379908795902262,5.51243405590689,0.126718006401049,0.899548095092898,0.924146179956554,-6.42915124504426,"No"
"ALG5",-0.00949209637716919,4.09176054708344,-0.126669688078536,0.899586190480789,0.924146179956554,-6.42915730161708,"No"
"ARRB1",0.0176883370039995,6.54641567491716,0.126003227569251,0.900111668910162,0.924628762776726,-6.42924060512585,"No"
"CCL15-CCL14",0.0116821921995118,4.22871576761108,0.12567589796304,0.900369772105432,0.924836644897402,-6.42928135849423,"No"
"SNORD114-12",0.0383661913612894,5.71233795817525,0.124599071162971,0.901218938427358,0.925651588528322,-6.42941467854867,"No"
"UCKL1",0.00636157311232832,5.03225805383208,0.124254569004241,0.901490631120034,0.925873338664718,-6.42945708865401,"No"
"INAVA",-0.0142873983477898,5.1199543784136,-0.123818169630097,0.901834815777978,0.926164773439714,-6.4295106433081,"No"
"KLHDC1",-0.0112724085679607,3.9143613612731,-0.12375325190535,0.90188601747694,0.926164773439714,-6.42951859387832,"No"
"PPT2",0.00615834482691913,4.82591456076623,0.123257384626469,0.902277130078745,0.926509077755365,-6.42957918598454,"No"
"CREBL2",-0.011856516569404,5.87891705819818,-0.122220344795874,0.903095167881735,0.927291703225636,-6.42970512020166,"No"
"MRPL37",0.0115529149796787,5.83783574062761,0.122113353529945,0.903179570740201,0.927320987307443,-6.42971805229562,"No"
"BCS1L",-0.00596155809695897,4.67543677318351,-0.121802602286744,0.903424721328371,0.927515301968879,-6.42975554878298,"No"
"RNF180",0.0101256590553938,4.34016133747641,0.121724753487469,0.903486137454724,0.927520970361525,-6.42976492737168,"No"
"ZNHIT3",-0.00967984365318664,3.84013336296816,-0.121150776516638,0.903938975005379,0.927928447339267,-6.42983389044078,"No"
"ISG15",-0.0095089599636955,4.9304368886174,-0.119766951236927,0.905030871271843,0.928991851904303,-6.42999881675794,"No"
"LINC00662",0.00774544940365551,3.85171511826146,0.119541591695668,0.905208706862241,0.929116922228739,-6.4300254961174,"No"
"SENP2",0.00783073299507286,4.74033455248111,0.119042023819499,0.905602942897753,0.929464079319972,-6.43008445876122,"No"
"UBQLN4",0.00825616126700446,5.5907242436567,0.118635742926533,0.905923578677874,0.929735658641886,-6.4301322290109,"No"
"ZNF555",0.00707250120334191,3.89616247391428,0.118520065184348,0.9060148741097,0.929771850400517,-6.43014580046998,"No"
"NBPF3",-0.00710397809013319,5.0781726715267,-0.118334035768963,0.906161695301147,0.929865015881963,-6.43016759792261,"No"
"ALAS1",-0.0121260828772147,5.9678489948173,-0.118237513205299,0.906237875717453,0.929885685731846,-6.43017889418573,"No"
"PGPEP1",0.00980868591687045,5.15487370529448,0.118163180470194,0.906296543416949,0.929888384434604,-6.43018758724085,"No"
"ELL2",-0.0228139022273242,5.96637918786495,-0.118071384444589,0.90636899487837,0.929905224496827,-6.43019831504971,"No"
"SLC46A1",-0.0115375222001521,4.401165346882,-0.117968194287219,0.906450440289517,0.929931289407372,-6.43021036449257,"No"
"ZNF362",0.00778449036718154,5.2914158659487,0.117733912240739,0.906635356985359,0.930063496155727,-6.43023768234796,"No"
"RBM43",-0.0116585671803966,4.16747177335119,-0.117590462216465,0.906748583345198,0.930077350118044,-6.43025438217477,"No"
"CAPG",0.00760477482536004,5.28614319412943,0.117574781995819,0.906760959998175,0.930077350118044,-6.43025620636388,"No"
"RDH5",-0.00622174850813639,4.44166064287081,-0.117463004069265,0.906849188802884,0.93011035533686,-6.43026920322243,"No"
"MLF2",0.00934297769356895,7.35741481235508,0.117176079981303,0.907075669749846,0.930285146095732,-6.43030250844456,"No"
"POLD1",0.00733754083895732,4.81963041131135,0.116449744995251,0.90764903023614,0.930815648460448,-6.43038645513509,"No"
"NTRK3",-0.0184385955414585,4.06754519224404,-0.115716887867588,0.908227589111113,0.931351415999865,-6.43047062682185,"No"
"ERVH-1",-0.00810326700593755,4.0503690739041,-0.115629950188046,0.908296225943678,0.931364244782142,-6.43048057673212,"No"
"ZFP69B",0.0076273068690722,3.68429560063062,0.11520638947316,0.908630634867771,0.931635061353956,-6.43052894580913,"No"
"CACNA1H",-0.0155601628658468,5.08386035504294,-0.115153211897231,0.90867262070711,0.931635061353956,-6.43053500595633,"No"
"TBC1D8B",0.0116840233227031,3.77253937752905,0.114665636962553,0.909057592917471,0.931972179468214,-6.43059043989709,"No"
"OR7E156P",0.00675172772178811,4.21491941989658,0.114348766483114,0.90930779454441,0.932171096723911,-6.43062633985477,"No"
"ZER1",-0.0124378279440789,5.74270806265349,-0.113945141727352,0.909626510860011,0.932440222461764,-6.4306719248623,"No"
"ATP11B",0.0211757032349551,6.32164204494513,0.113556511193392,0.909933401269302,0.932697193196788,-6.43071566417919,"No"
"KDM5D",0.0230826600883178,4.18333131292528,0.113257039889752,0.910169894566079,0.932881978408247,-6.430749266963,"No"
"LINC01843",-0.00962332950782852,4.17000752224107,-0.113142009299754,0.910260736698748,0.932917464318388,-6.43076215062458,"No"
"ATP5PB",-0.0132964673156319,6.69168234602331,-0.112781601356227,0.9105453663726,0.93315154456441,-6.43080243231608,"No"
"MED26",-0.00637251061827548,4.89227577818436,-0.112597438785872,0.910690812020716,0.933242965149865,-6.43082296600749,"No"
"SIAH2",-0.00874927682864524,5.63374576043064,-0.11239009231031,0.910854571231214,0.933353140361292,-6.43084604450559,"No"
"ZNF510",-0.00623835964868924,3.97748346110724,-0.112149678369808,0.911044451489894,0.933490066565193,-6.43087275031192,"No"
"SP2",-0.00548222545592747,5.07709127694792,-0.112049748137381,0.911123378469066,0.933502177028444,-6.43088383400332,"No"
"FH",-0.011327880654469,4.74516516829229,-0.111992263338106,0.911168781567416,0.933502177028444,-6.43089020541448,"No"
"GSTM3",-0.0167374474363537,5.46769628927321,-0.111613954623644,0.911467587738708,0.933750657546371,-6.43093205428095,"No"
"MSRB1",0.0076822145180806,5.43376076910409,0.111355854137211,0.911671455099469,0.933791747191198,-6.43096052437095,"No"
"ZNF358",0.00766875340531481,6.71755435348201,0.111288350738795,0.911724775390434,0.933791747191198,-6.43096795954661,"No"
"MRPS9",0.00808502434533587,4.88922297109112,0.11128650667044,0.911726232008156,0.933791747191198,-6.43096816259866,"No"
"TRIM39",-0.00483956998245461,4.17269298249647,-0.111278206534042,0.911732788236217,0.933791747191198,-6.4309690764926,"No"
"SNORD91B",-0.0247977965717636,5.10892812941888,-0.111194288311918,0.911799075082705,0.933802002834191,-6.43097831255648,"No"
"ATF7-AS1",-0.00848471738003376,3.63785554592342,-0.11091453227938,0.912020058380993,0.933916200350572,-6.43100905227362,"No"
"PPM1F",-0.0055576026184303,4.69239436697231,-0.110883834373672,0.912044307520577,0.933916200350572,-6.43101242066016,"No"
"ZNF525",-0.00764906617748462,4.08739948826417,-0.110787224803782,0.912120622685086,0.933916200350572,-6.43102301524816,"No"
"PLPP3",0.0142809388816234,6.71549696766259,0.110768134055001,0.912135703210903,0.933916200350572,-6.43102510772295,"No"
"SLC1A1",-0.0167334978800131,4.156962711041,-0.110120822292377,0.912647059095771,0.934382113686773,-6.43109584413241,"No"
"ANO8",-0.00717493486351906,4.65954661920192,-0.10964950471732,0.913019408408941,0.934652112675002,-6.43114708766109,"No"
"CYTH2",0.00578888719171911,5.4595613555099,0.109644418233096,0.913023426929118,0.934652112675002,-6.43114763948561,"No"
"GON7",0.00793176990487998,3.82445669477681,0.109360594718985,0.913247662135075,0.934823990220802,-6.43117839049197,"No"
"FKBP4",0.0153340393892458,6.24000721342264,0.109015002202912,0.913520707572223,0.935045806899424,-6.43121572632124,"No"
"ANKS4B",-0.0199383367445281,4.30602835799287,-0.108880628763411,0.913626876044278,0.935096797698066,-6.43123021136048,"No"
"HSPA12A",0.00552955947338951,4.31512103980046,0.108568164890315,0.913873759883139,0.935279168594199,-6.43126382494763,"No"
"TLE1",-0.00817081076831538,5.09641579829909,-0.108512446885013,0.913917784666441,0.935279168594199,-6.43126980871794,"No"
"MAIP1",-0.0070885462935264,4.78548733008541,-0.108404944622415,0.914002726801779,0.935308414439364,-6.43128134512081,"No"
"SNORD8",-0.0226994068665327,7.73381466612845,-0.108157059889481,0.914198594958475,0.935451161419556,-6.43130790283773,"No"
"RSPH3",0.00793726771391778,4.4329983240669,0.107731145321939,0.914535147290014,0.935655971500522,-6.43135339227827,"No"
"DGKG",-0.0106940303894003,3.82254044532741,-0.107699853608021,0.914559874227387,0.935655971500522,-6.43135672728767,"No"
"RAD51C",-0.00894789307811905,3.9503129868168,-0.107689687545647,0.914567907541188,0.935655971500522,-6.4313578105582,"No"
"OGG1",0.00580925667312115,4.60194422721919,0.10754175872794,0.914684803231179,0.935717873424461,-6.43137356192236,"No"
"HPS4",0.00361257911511093,4.32750531625907,0.107256895190886,0.914909912215483,0.935890462538757,-6.43140383303562,"No"
"ZNF552",-0.0100639601126593,5.01098317911358,-0.107154241236907,0.914991034619732,0.935915751000421,-6.43141472191722,"No"
"AMOTL2",0.00590841968888611,4.96550792587436,0.106530597828331,0.915483888968071,0.936362158132161,-6.43148065005735,"No"
"P2RX1",-0.0153161591951623,4.73152129195392,-0.106388009497495,0.915596578677275,0.936419699634558,-6.43149566967685,"No"
"PKP3",0.0117416348751478,5.04776566692174,0.106282604609899,0.915679882865747,0.936447182070393,-6.43150675963074,"No"
"TMEM44",0.00473389844036998,4.54305293910477,0.106032404063719,0.91587762657112,0.936591688871705,-6.43153303995437,"No"
"NAA10",-0.00511657184072956,4.73364977760119,-0.105718976240943,0.916125348885613,0.936787283670685,-6.431565874118,"No"
"SMTNL2",-0.00670268784054162,4.68592151884053,-0.105568300289884,0.916244440818384,0.936851331008705,-6.43158162408976,"No"
"ARHGAP42",-0.0155865145170946,4.45505112651003,-0.105294782127921,0.916460630238822,0.937014645605854,-6.43161015722626,"No"
"PRDX4",0.0102667893693793,4.9943788859754,0.104827905391309,0.916829665337744,0.937285332818339,-6.43165869037851,"No"
"CSTPP1",-0.00691411755930815,4.95528766717493,-0.104766218833097,0.916878425844015,0.937285332818339,-6.43166508674493,"No"
"NDFIP2",-0.00997898305324973,5.04016556333769,-0.104745466252062,0.916894829916844,0.937285332818339,-6.4316672377633,"No"
"URM1",0.00602872912850838,5.0126207760624,0.104599691905158,0.917010059639751,0.937345381893682,-6.43168233536253,"No"
"NFYC",0.00807039789712594,5.31264959120879,0.104434133506716,0.917140930153246,0.937421410222542,-6.43169945647071,"No"
"CARD19",-0.00557018877125515,4.59992869517301,-0.104292173566175,0.917253148399506,0.937478365640638,-6.43171411557049,"No"
