"","Control1","Control10","Control11","Control12","Control13","Control14","Control15","Control16","Control17","Control2","Control3","Control4","Control5","Control6","Control7","Control8","Control9","PCOS1","PCOS10","PCOS11","PCOS12","PCOS13","PCOS14","PCOS15","PCOS16","PCOS17","PCOS18","PCOS19","PCOS2","PCOS20","PCOS21","PCOS22","PCOS23","PCOS3","PCOS4","PCOS5","PCOS6","PCOS7","PCOS8","PCOS9"
"ARL2-SNX15",5.99556384112928,5.99556384112928,6.16772228459677,6.27632510539003,6.2574013816728,6.18334529224146,5.99556384112928,5.99556384112928,6.17368688712089,5.99556384112928,6.27673772975499,5.99556384112928,6.37868916643441,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,6.16869997649817,5.99556384112928,5.99556384112928,5.99556384112928,6.24231588544577,6.16520244128244,6.16788779351302,5.99556384112928,5.99556384112928,6.16447880109694,5.99556384112928,5.99556384112928,6.17238691592152,6.22900224307353,5.99556384112928,5.99556384112928,6.3655256511591,5.99556384112928
"ARL2BP",11.9398826347846,11.7474605884844,11.4514594108801,11.7607180037747,11.8498761644214,11.8841132003321,11.8322718750082,11.9955969848373,11.3824892655755,11.8842037182309,11.5336477637597,11.4551327087253,11.3578188682028,12.0407108253679,12.0430720793759,11.7794875898351,11.8261644250145,12.1978134817898,11.6983875413984,11.7736000847459,11.8421420597411,11.4899632789186,11.7467724823895,11.6818325548392,11.5359548190216,11.8099488895874,11.8167786234744,11.8362599387435,12.0940508905994,11.963330184295,11.8889541220292,11.9184200738252,11.6633358658212,12.135942498686,11.627370211783,12.1726536772791,11.740739929548,11.9146385683044,11.8712284803323,11.8526629911223
"ARL3",9.71027457845585,10.6530701434814,10.8533685567084,10.5771024217374,10.5878157044784,11.0015802164351,10.5975335105273,10.904651158546,10.1105549276595,10.0259084216557,10.0872419662134,9.87474382366457,10.6050319740571,10.2832607873967,10.3760835941147,10.6155629718016,10.8581788478823,10.5577876933899,10.4981616990732,10.1691699869801,10.3879004319642,10.2142961528943,10.2977692437932,10.1675487870696,10.7907647687295,10.9520232452065,10.4256518382681,10.3916234204463,10.7574901708441,11.4797513472346,11.2191039801261,10.9347047114436,10.5170183645582,10.8452545693735,10.7982553116923,10.4679303234875,10.4620256679338,10.572833090807,10.8969803831443,10.6919750429517
"ARL4A",10.8114843568477,10.2449308536129,9.81217394147655,10.1053957755215,10.5032524550256,10.1581602866257,9.01595569740581,10.1799759317668,9.37055208284142,9.3854858333538,9.57069489610166,9.99641100331693,9.68489119567482,9.49039765462106,9.52094680255969,9.60259962435113,9.98756733589761,9.68624855381411,10.1420794503714,10.2365394438434,9.30192825259318,10.1009165655948,9.70851217608782,9.82732284693815,9.83226815533636,9.9905551684665,10.1040402653037,9.75468002531843,9.38445685651401,9.96982010270746,9.95972479681624,10.4160493502097,9.08052643849198,9.42753108545222,9.52407082232811,9.54907617665442,9.43714222936893,9.71181266082122,8.77084885638914,9.4764111184858
"ARL4C",11.6332280537155,10.2290499575808,11.5984259091505,9.11417044043148,10.2212395494006,10.5037317782851,9.9368283698523,9.41106631987118,11.204491343708,9.28485529588051,10.1033283453064,9.8932083183784,10.7053856112527,9.55416388034356,9.43161436976341,10.6750731734264,9.68608937109946,8.94955013552967,9.94447089780071,9.43402244701684,11.5817996489348,8.59085347666278,9.89800947843831,10.179757233583,8.99957482127996,11.6826089620112,10.4673268376474,10.7491429699566,12.5143256243398,9.55153202300134,10.3374095679306,9.16515802376446,12.1082240491189,9.15982136235834,10.6141367690069,11.0693762565303,12.1610711573294,9.22619970334336,11.281668680107,9.87257161476697
"ARL4D",8.39161547785424,11.8067714326281,9.59210633358636,9.38487703808754,9.52848360514377,9.15679189620024,10.6716846251274,9.90409622314589,9.24518323921338,10.3219853681057,10.4548285953295,9.78031878796342,10.4323293848267,10.5938065418032,9.91217196369395,10.3340082040236,9.63134344167318,10.6840556414623,8.90075389297037,9.29361416521658,9.43713916795111,9.30253689857499,9.43683398694591,9.6111471896304,10.2002277680149,9.50871904723359,8.79128723935582,9.94204211852768,10.0256659100318,9.17143280850368,8.85516786073545,10.0327698781218,10.5929733145771,10.4860913202574,9.83438782836333,10.4840726097891,9.71872330962396,9.7194103636373,10.8122521535857,10.07684721676
"ARL5A",10.339493208993,10.2093981467948,10.4596488058492,10.7964570287314,10.2288819940274,10.2471945820911,10.6463895561737,10.5444656888395,10.6086363715596,10.6466165756318,10.253541392811,9.82430613870702,10.5493747385838,10.3528163230155,10.3760835941147,10.7086832910387,10.2557412508849,10.2531884841244,10.6337158458492,10.636098433688,10.6750859862809,10.7184330044233,10.5686594256721,10.7935726427898,10.2287591195988,10.3880007747473,10.2841839906093,10.7565370818711,10.5465201526882,10.2088166179314,10.1857151597211,10.8134420997377,10.1776682738528,10.6764806522934,10.2642362426424,10.6247999236517,10.0104192003666,10.4589987982246,10.2627546953069,10.3164454535644
"ARL5B",12.1729206727632,10.2966325508826,10.7472868937651,10.4650655413763,10.8804584311386,10.5854246083343,10.3368800923677,9.87015631480885,10.5693485112741,10.3023015009606,10.3361123165593,9.62489942995599,11.3090806222505,9.23269811150636,9.52094680255969,10.3401542717976,10.1161632248123,10.2708142344096,10.9278807488209,11.0717611712076,10.9061483306027,10.8674722837456,10.5341033563722,10.6676839693535,9.87220720192267,10.3268970109358,11.4080398255892,10.6985972644475,10.6035047891501,9.85111866764971,11.3946285232284,10.1700252264759,9.84366027678004,10.5165586434262,10.3634482069832,10.1897471132026,9.87114963920021,10.3284473662455,10.1953776137049,10.2829589477825
"ARL6",7.66815760364454,8.45126225021144,7.863758987007,8.19940225255291,8.12685857469399,7.47893255846471,8.06190600298248,7.50120474912269,8.928860171323,7.70897215074004,7.96517643715153,7.45661382417985,7.81329833146685,7.76963320303734,7.86187889039443,8.16754204279457,7.71536559301264,7.65194427859906,8.26886992684075,7.84070235624415,7.93544538857334,7.92845647383179,7.88526995371804,7.83719586777091,7.76769916656158,8.7064123831746,7.76420882978025,7.86939259407898,8.16271770466675,7.32184576851068,7.84620272204048,8.16847671317705,7.44900206121614,8.12605452513282,7.89571283836023,7.82559731417743,7.9089927911913,7.69683532096938,7.73403917571116,7.94419265280801
"ARL6IP1",14.814713930042,13.7664713439126,15.0047950986876,15.1095721790096,15.3020784559712,15.0694153623102,15.3088453582075,14.9629854587287,14.7717692428674,15.2760280134544,15.2701232381041,15.6114037298394,15.5452079125052,14.8889496752273,14.8666379613969,15.1421565541607,15.0928500238792,15.1012003794995,15.1802980309048,15.2557131216643,15.450692270856,15.2320097674215,15.3653479010597,15.0635610594955,15.2602276852839,15.4160178654454,15.4078055022061,15.1507149997088,15.1451263592344,14.8511404661614,15.6737671647114,15.3028230726494,14.3969460666948,15.848124642276,15.2874490965412,15.375899216194,15.2367942976581,15.4944386472096,15.4481602412861,15.2037599863387
"ARL6IP4",12.7079692578545,13.8179625901945,13.1718131881536,12.5426549254576,13.3787933975279,13.7133739283713,12.7086558313755,13.9645814619005,12.5383185379787,12.8810106940618,13.1188198210834,13.0976059104399,12.9071170194507,13.4690173825298,13.9070240422827,12.8027286738451,13.2593637082414,13.2619727840928,12.6171063320239,12.5382168039458,12.509656037981,12.4565562511986,12.8614847015354,12.6952383918521,13.8898359906957,12.664110114528,13.0614613119191,12.7505455140468,13.1077484765417,14.0567094497138,13.0890410677624,13.0879108477474,13.5452829797784,12.7543775312207,12.7745444488553,13.1613789125191,13.12640024634,12.7354621576443,13.1767642636111,12.8915085039416
"ARL6IP5",11.6424485858547,11.8665854909252,12.8261964782946,12.0617080542546,11.5994599867344,11.3854799646951,12.0535914827726,10.8962729025361,12.4875963260645,11.4048550207733,12.3258280023477,11.4597669376441,12.3923284697757,11.470168915599,11.0851255177524,11.4136776057743,11.1779099205714,11.4903958690338,10.9954030665338,11.4361891906208,11.9256870966689,11.2579902142778,11.3334984206027,11.626863896237,11.052119464551,12.6060050909305,11.3779111163294,11.7970407134347,12.92758204142,11.7596113709867,11.2273993353254,11.6953814516462,13.4032799838351,11.9596120871225,11.9650098064902,11.9187026974969,12.7909405059268,11.3671984803635,12.1696364571329,12.124770500649
"ARL6IP6",9.24581730254665,8.06860446550608,9.20476698351913,9.70492303043014,9.10080054527926,8.875466607133,9.63664558129721,9.23072274306859,9.59590072272065,9.62229389668396,9.26618630284851,9.24900785829792,9.22750858758726,8.9637249406909,9.23404194584323,9.43954604698015,9.1279189549142,9.20825825668863,8.77034723916578,9.4896290224523,9.56219303453205,9.69609699180065,9.6094038682383,9.50991492920339,9.20032308827082,9.70857323609444,9.41961439701853,9.46455534634851,9.3884221261777,8.76483877352366,9.40686555661219,9.68814372538121,7.90129094478441,9.768701063706,9.56883088071789,9.63263553743348,9.39024022731817,9.46632699216883,9.30051280205204,9.39676314805025
"ARL8A",10.9913210616113,11.4045059996348,11.5980024460474,11.2105153348401,11.1262612985053,11.2360654267969,11.4086562904035,11.7985634942064,11.3612718452398,11.2171606700206,11.2187224519409,11.5421890352277,11.4948608790338,11.7834806915776,11.8158545530416,11.3033982377359,11.5249429356038,11.5410366411431,10.956914217634,10.8073321469582,11.1227451213477,11.1392068504368,11.4184352318853,10.9311145945457,11.6692347605058,11.4562600164789,10.9497142725936,11.3139592409721,11.83724646279,11.3469445300072,11.1471421894697,11.4400743015054,11.0928061312521,11.4622607897245,11.3894276177343,11.4424136697884,11.5955611358339,11.5034511592415,11.6826861445121,11.6034330681384
"ARL8B",11.0778684986372,11.0797130009538,11.2106471499058,11.7229247536921,11.0707549249834,11.3848957767586,11.8764000433436,11.6542438141717,11.7906280479554,12.1147211809065,11.3107153374446,12.0035803031637,11.4476917124229,11.1828448483122,11.7038946522479,11.9020110170776,11.0694469605216,11.7885766423008,11.1075246805387,11.4205567181628,11.8497308852313,11.904016476717,11.9253308766957,11.7206845595321,11.3994631373248,11.913814821447,10.8426852890482,11.9482188830892,11.7608507638713,11.4256071001315,11.7580677020257,11.495407258148,10.96475761814,11.5276168519966,11.6911703077688,11.7285407968898,11.6777446230155,11.4959902175823,11.2962728041046,11.404411445986
"ARL9",7.15039586421546,5.99556384112928,6.37961528003567,6.39199865851875,6.5778930478257,7.13892857217046,6.56278161476502,6.70717109857681,6.60837474955101,6.16781882549598,6.48104850468773,6.7117865100133,6.80021555203304,7.0465120112227,6.69550276650776,6.75974220417558,5.99556384112928,6.25033097662756,6.17074735234316,6.55253214250012,6.2820882164565,6.44251736289082,6.54015782935892,6.58281211367632,6.40184252022594,6.43185435826229,6.66609454178468,6.50216605714855,6.48096661033746,6.61204306611456,6.91187142707657,6.64465390674669,7.36333257335194,6.51885399406235,6.49353245450581,6.67071286931429,6.37317018025756,5.99556384112928,6.97550128478509,6.72232014462975
"ARLNC1",6.43581674822388,7.0027784428385,6.84456302517932,6.63961637940387,6.2574013816728,6.52410423652657,6.68807629766081,6.70717109857681,6.17368688712089,6.16781882549598,5.99556384112928,6.17634563530412,6.70719722066475,6.67855989883231,6.37230569466932,6.72135399425092,6.54959973968538,6.43569821399848,5.99556384112928,6.17267726142841,6.54184892952694,6.36098343319735,6.16869997649817,5.99556384112928,6.64727988380707,6.56527256108438,6.59636654743752,6.44285042228655,6.5101115408206,6.57726963038385,5.99556384112928,6.23430961906499,6.78857383387546,6.43409357176752,6.24547340880041,6.22900224307353,6.26295178044567,6.23496673999005,6.31617860688049,6.72232014462975
"ARMC1",9.3749762192778,9.78788155935756,9.41162870478907,10.0775206930213,9.22945146847716,9.53176129173882,9.96002180216227,9.50918954761635,10.030585494984,10.0296981352673,9.71628022059598,9.41663649337219,9.93164779449286,9.54609495357936,9.45220998433236,9.83722539446108,9.5094104601954,10.0475991100179,9.9207310252351,9.79517062992275,10.0121103125021,9.86401868026725,9.75250577069742,9.86416436008974,9.51617764646844,10.0560051059526,9.60392971983647,10.2007621845479,10.1353128671443,9.3985027226061,9.6468181532201,9.96332664689543,9.79407735423312,9.97588509893031,9.65606400240475,9.90374278958451,9.79607338396464,9.73748141078035,9.85955649433599,9.7186870497666
"ARMC10",9.93088469905824,9.97967387437634,9.94783994745676,9.85672162140261,9.84515420631424,10.033627207397,9.6275044548314,9.63608785739012,9.87552003117672,9.67500180187615,9.84836999041207,9.65411853399825,9.6320444018844,9.43461629751376,9.77952440143003,9.70654866174834,9.77237879708671,9.73970643275808,9.66042117976329,9.86269649044169,9.74417561384969,10.0554501942341,9.81457270910803,9.86416436008974,9.53825193979932,9.72162429109456,9.76084567422995,9.80852299777406,9.88194182605283,9.9679203472825,10.3102837247936,9.91289343924013,9.16475611995874,9.78971271038368,9.5798041904609,9.87302374392648,9.52436909942002,9.69803394703332,9.63551118847547,9.74524019546827
"ARMC12",9.30774593255312,7.45118452906869,7.68010358332641,7.82541352729718,7.98765819062971,7.831110254679,7.66108621861442,7.80373002450632,7.55246954429371,8.33368581894335,7.81375275058118,7.94556773337835,7.51962073427318,8.40202832618309,8.06469199120062,7.87576054617456,7.60208347498171,8.04898904273182,8.06514420113841,7.49268428986118,7.55834415031987,8.02295790189679,7.78439226481576,7.47402463945618,8.44803424537836,7.78119582539111,8.74059548246163,7.80287880026116,7.69565770782072,7.60556815647286,8.22622120034931,7.83264448853544,8.60813875167183,7.52719746247679,8.10321109013082,8.13189150326244,8.40862919312458,7.96849541920608,7.61870816609065,7.96839109873147
"ARMC2",7.81015012938912,8.34010896414367,7.14581399388841,7.1045337445971,7.02253175548716,7.24447348082932,7.08706158229804,6.99222380025412,6.92266634386958,7.26668250379654,7.27421194022959,7.01350798041045,7.52969562045883,6.51390285098019,6.80820281954209,7.02516323202189,6.79318349885223,7.05395936850493,7.3379429930515,7.08999884231766,6.99677529821551,7.190083022952,7.11631339697966,7.46491171234975,7.36709322450944,6.90221040604136,7.42850748981271,6.99394075314189,7.04881952243379,7.11976596434875,7.40710861096292,7.12517102467313,6.98013469774133,7.06218097514141,7.07514902226975,7.03127007658933,7.11871114272455,7.05667083205961,7.06805952450778,7.49084964405187
"ARMC3",6.43581674822388,9.09938875236947,6.44944838366109,6.59863462941488,5.99556384112928,6.26094012627755,5.99556384112928,6.22264745453724,5.99556384112928,6.33946369670044,6.19454087615692,5.99556384112928,5.99556384112928,6.17968664522774,5.99556384112928,6.29446606614846,5.99556384112928,6.17582828815411,5.99556384112928,6.42805258078068,6.36506271227436,6.54188944822002,5.99556384112928,6.24737986268501,5.99556384112928,5.99556384112928,5.99556384112928,6.37401977080991,6.16788779351302,6.50017910337705,5.99556384112928,6.60050184914367,5.99556384112928,6.40178504915109,6.34855025856383,6.16071965010582,6.32281274021344,6.16494425165754,6.44805821228594,6.72232014462975
"ARMC5",10.4500787521414,10.7226831861992,9.88510535876796,9.79739781335889,10.4167479419336,10.6046402934208,9.58405224802833,10.5087679527941,9.24284023818823,9.91002963037454,9.94803922256136,10.3622465590758,10.0004715980905,10.1780274822843,10.3325806401909,9.65634633899146,10.7789496043489,9.89054817760057,10.6147440724587,10.237693573503,9.5910175349722,9.79853032000191,10.2139668231013,9.56704208324482,10.8373514991032,9.83933172676187,10.3837444159929,9.58812030693542,9.56679168916143,10.5965102229445,10.5982187942224,10.2902331395198,9.47918243649849,9.61225651840892,10.0398646947587,9.78221936252889,10.3275162406669,9.80185028527272,9.95349422469333,10.0142136782851
"ARMC6",9.84479661023946,10.2641051142349,9.93308661451908,9.95200729687804,10.2377470240683,10.2484824730778,10.3387407713342,10.4412006059513,9.96718206260533,10.0068079226855,10.4598283627728,10.5625234772987,9.88558878690888,10.4982547384403,10.6524342792955,10.1076411789528,10.2478295442077,10.4801768157965,9.915087441388,10.036118513774,10.1832443325118,10.0200188762791,10.2678588512521,10.0984781133029,10.3260972280936,9.9269781016109,10.1064990484082,10.4502980335839,10.0569746513615,10.3553298110715,9.87482217056001,10.4225211706607,9.92142681543341,9.82812592527966,10.1673459307948,10.3551067815685,10.2668805508622,10.2215672442822,10.4499443764714,10.0032743895491
"ARMC7",8.11361286312391,9.43946265746278,9.09725017756769,9.22087385687898,8.75912448611088,9.2111420756973,9.08938484764757,9.87505448560897,8.95501063744779,8.80494506006279,9.26906244379634,9.3443248585902,9.05170714826412,9.30884701645066,10.3617285585662,9.5070287949784,9.52453134634192,9.31488744838436,8.85962599250607,8.3441820457017,8.79491862505243,8.58291458849369,9.38570428180582,8.72780044390922,9.24999822025588,9.09951440258951,8.4545637595978,8.97643476360923,9.03734563244381,9.45681871565356,8.92948616981251,9.07308879505118,9.88780511759476,9.02095899981314,9.33809067632598,9.28772330145614,9.46907452105158,8.84108107412515,9.04749529852669,8.83984180056774
"ARMC8",10.7313230662949,9.95195604762246,10.3620934612977,10.9786805871963,10.4895450717092,10.3346665922411,10.3645402167153,10.4897850012323,10.9026942910509,11.0311369599296,10.5256759041841,10.6731971861442,10.3519842573604,10.571248975016,10.3902965538747,10.6943750096467,10.2421514949656,10.3314134386558,10.2218564986088,10.7406135446189,10.7672708462487,10.8352993294803,10.7385651092625,10.5885113857401,10.1901692708952,10.8629854310281,10.5669604221693,10.7886271913823,10.610261025242,10.3567799511499,10.7478340413602,10.7031898514611,10.0108757960183,10.5562023892707,10.8442224294928,10.54850396202,10.6437669576645,10.6034169490725,10.2995355849802,10.2567461748596
"ARMC9",8.01081497823928,9.111113262864,8.17056762392193,8.8211893548087,7.6266381384512,7.80857892966838,8.76355225500708,8.03665115257745,9.01418883160561,7.7020292030903,8.31198556793898,7.57367723613062,8.40298187104781,7.76208678752992,7.97406944820779,8.01371897035035,8.06973913749431,8.70768850226893,8.83252899367036,7.75219905204357,8.47236548383792,8.02295790189679,7.70285995288934,8.38664795192985,8.02636712135572,8.38283954335926,8.28967131036062,8.35773559596461,8.24232150590865,8.04049548537044,7.95233881935423,8.08750661235806,9.55992367806373,8.74390345459887,8.38038870448788,8.31783015372803,8.22763921340577,8.43690457770001,8.6086049408765,8.78245129295146
"ARMCX1",9.48606665936268,9.31375349080066,9.89897935331979,10.3471407419692,9.8217124730845,9.87400536099112,10.5493696473722,10.0367083610836,9.63199864995081,10.1260477525231,10.5004258070276,10.1614797598341,10.3963650491927,9.83611162002041,9.97808207406604,10.4167789749767,10.2613658795111,10.3336508591935,9.87785102370789,9.70265871241928,10.4104295681994,10.8872211976551,10.4095884864767,10.0393795768962,10.1309222779052,10.1262295077551,9.48754234626136,10.0569716627136,10.0001165110324,9.62106917465986,10.6585639185349,10.5205694595148,9.96506058860476,10.3469900347701,10.3843636013583,10.2184951797414,10.0914126761664,10.1560783652885,10.2788089476434,10.0478700341421
"ARMCX2",9.32689465930198,9.96054193514836,10.3143335058735,10.5114137070573,9.50548549712282,9.7482471260904,10.7775727842755,9.5890704516035,9.85737417499086,10.0805103113183,9.89722670714418,8.75205657577714,10.4523164836996,10.1570771379656,9.66100670139304,10.3432174673592,10.0796742877738,10.515079455393,10.4326766882476,10.0857087381907,9.86949218052069,9.3765596458394,9.71169997354151,9.77344850398895,9.27179388879159,10.4113757526555,9.4780351445618,9.86178607378063,9.98586752219012,9.59908632938556,9.98694168347247,9.77915307299446,10.2904352265512,10.4051621124623,10.7715403355095,10.0640973483988,9.9130516386741,9.99052224881666,10.3091866878478,10.3779949885006
"ARMCX3",12.0001856524274,11.7387848606165,12.6668046624318,13.182599010121,12.8526469033433,12.4046827403396,13.0860634918029,12.8339027920901,12.4395854262596,12.775714382448,12.8960382376647,12.4082277758135,12.5430098523745,12.9713194185732,12.7684361044749,13.0026373283908,12.8016966241246,13.3774935282514,12.7652067392131,12.8118296744433,12.8755473844323,13.2367673282534,12.8224343547144,13.1256750862296,12.5979030404064,12.8822140880963,12.3370258523734,13.0805025744268,12.4186130118786,12.6494822754735,12.0215121710318,12.9357884747592,12.7619055904225,13.1605207835566,12.7794762301793,13.2251973885676,12.6445947572691,12.8694960905167,12.8533584949107,12.9023647571243
"ARMCX4",8.84951228770606,8.21884858879714,8.89086857630049,9.1848459742491,8.69676763962502,8.35956833207827,9.45722328969003,7.50120474912269,9.09200411696398,8.52310200724228,8.75007268903426,8.44998999622092,9.31559859998583,8.53764073780818,8.59729603425893,8.88460789719718,8.39025618047591,8.70062276912207,8.90075389297037,8.41770329030122,9.26051219727283,9.01943776357793,8.93957815742396,8.77449738178083,8.01431860924649,8.82038403704313,8.62274305181001,9.20812390440011,8.54583546111207,7.85991827958171,8.59822717500145,8.45769443872504,8.57006704314,9.01856400464797,8.93294256149621,8.78624363606865,9.04638803497367,8.99089507870836,8.95709557238542,9.0802174075083
"ARMCX5",8.28615879634518,7.55788984677748,7.9910630773736,8.02604869108358,7.74890906049467,8.03019631771946,8.30867317503935,7.47202836285917,8.1270782700152,7.93573911975108,8.58195147659185,7.84744221361005,8.11985921469028,7.96410683920131,7.42395496564635,7.73426687028813,7.59412800407642,8.51910333308248,7.93502129615368,8.36184761763025,8.43293568133196,8.1445384702301,7.39006901465139,8.26345351937755,7.83234213861095,8.15308032666955,8.10650750768698,8.09517306846081,8.33446043212109,7.67952532639546,8.28552988019856,8.27487886772041,8.4169738516948,8.56646025628375,8.0817489918917,8.38321917850888,7.92310653672104,8.22790753256016,8.24823274928189,7.88157849518811
"ARMCX5-GPRASP2",6.75235941960836,6.68200939034698,6.37961528003567,6.84244606211752,6.40872050006245,6.4903097783269,6.83978441829757,7.27836620846233,7.02786026685631,6.67859607239646,6.39257946758337,6.39875534904335,6.73165460821308,6.76800152888853,6.41647742471855,6.81366235263686,6.64953030647495,6.79209977082965,6.34528923647902,6.62944538360939,6.5658349410804,6.69812619919744,6.4832355945413,6.67963970245852,6.44032853800618,6.61026531238842,6.9048272669592,6.66839502983426,6.71948835805269,5.99556384112928,6.65911511276303,6.68581354760267,5.99556384112928,7.02585691233859,6.55162911065556,6.67071286931429,6.37317018025756,6.60214656075229,6.40891274652682,6.49687677350803
"ARMCX6",8.84951228770606,8.24107053952343,9.4965157235045,9.79212085641717,9.01695119415405,8.875466607133,9.72211180356819,8.96934818661012,8.82854036418173,9.3164277617062,9.07532292896566,9.227194835301,8.99111080446444,9.03232153763905,8.86307270522956,9.43762494671589,9.38434638700696,9.5401920098764,9.46899226870248,9.06857669606135,9.29021846233487,9.22191019779441,9.27970869328849,9.27825145949861,9.16965530435874,9.62456629857155,8.73088009359172,9.16609017399895,8.91810795747863,8.79567600002522,9.52852415877917,9.57433475985297,8.38415682140387,9.40766474276941,9.44016991113773,9.54745143798161,9.4735781861843,9.48788822590874,9.64319216842535,9.71533288010303
"ARMH1",8.48938420386203,7.02451089178916,6.63486061723644,6.3576462673318,6.77272423766552,6.73896804043815,6.28053940062892,6.54897791673539,6.63300579010859,6.87736812201898,6.78231773374189,6.61739549442196,6.50128834150398,6.5743178831339,6.71957449104297,6.45106725107961,6.86380240401341,6.77241028576639,6.66835060179439,6.49434309848722,6.79696622940364,7.06976866095357,6.94300617597118,6.89024670536801,6.67144878007624,6.65201187463607,7.44651920670449,6.96684113328222,6.87771098671446,6.73404091259898,5.99556384112928,6.60050184914367,7.58203180435354,6.4641167460764,6.77723923355523,6.81089996956652,6.8892608500567,6.50140194123872,6.6830731210087,6.58231499995597
"ARMH2",5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,6.5743178831339,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928,5.99556384112928
"ARMH3",10.8883277884244,10.5575052620864,10.7303685148839,11.1190635465795,11.1357587403139,11.0700694760463,11.1327704787751,11.0680619948469,10.6023133820255,10.9383506201059,10.8219141955165,11.0436734666915,10.9397842265698,10.7141580777297,11.2354996267838,11.3174592932232,11.0239306227041,11.1120354504516,10.7894561087641,10.9413727760698,10.7887357105956,11.3844841863422,10.9264540222403,11.0841337363841,10.6622508598106,10.7597000328703,10.8875979790516,10.9162301756092,10.5804652235526,10.7187406393126,10.4910743316246,10.8028601619466,10.8980646383929,10.7380802720123,10.9690904746429,11.2178237569006,11.0013692794418,11.0244227925371,10.8945818040633,10.8729545561245
"ARMH4",8.50909570107879,8.65485273206235,9.25776540513318,8.45248933834659,8.00669472205757,8.39371609502568,8.13600279095865,7.97991619959445,7.73968115812396,7.56952828561953,7.06183519874092,7.36767123937442,9.33869983641617,8.05710815189038,7.61914317399047,8.53661730840731,8.31598938790231,7.72146463058113,8.41682682367534,7.78012005773314,8.42564113401234,7.73027994884027,7.95016228930253,7.88940903804449,7.89376331370298,8.19715145313416,8.69131882861746,8.07531060503881,8.42064378269655,8.58420787445963,9.09273943903742,7.90844434384816,8.75065905625877,8.29499898157374,8.2912225138214,7.74804184021473,8.31343965308712,8.11198305855586,8.02627118630921,8.34516916361214
"ARMT1",8.84951228770606,9.29338283020435,9.10693279143652,9.42307098727583,8.80497880216729,8.84117047607789,9.0736476100335,8.9647061192358,9.21441641847457,9.00303064944957,8.76663141914581,8.79928670493267,9.09776159882806,8.929687806546,8.91060943261785,9.24209940990549,9.25627851865892,8.72171214000986,9.16383753081425,8.98198336989065,9.12181591491229,8.93874314025994,9.08812935314027,8.78104137413103,8.77881913845099,9.42054277801718,8.86400639344533,9.07086535205427,8.88734259756715,8.66796382889155,9.39948247908089,9.47050865349206,9.07718375470593,9.17705578116363,9.12892122964091,9.0707388378411,8.7677680716438,9.03582441116402,8.80599292122663,9.0802174075083
"ARNT",10.9243742138543,10.3947638713155,10.9022420268528,11.0118344384443,10.7965175797902,10.9111166583769,10.9497780601672,11.2167288566494,11.2928791600834,11.5127066736514,11.1290981907196,11.2173615027575,10.9018510187342,10.7848849753131,11.1351426744693,11.225444172675,10.8998206959308,10.7879554885402,11.0509529666441,11.5485536660031,11.3323477520012,11.6300736181148,11.1719173255686,11.3673880109923,10.8533467590944,10.9507980399809,10.8278931500995,11.2666168970323,10.9541047713309,11.2206589235132,10.8312066780788,11.0157265890131,10.7525567501362,11.0206880085284,10.9732326911966,10.8962575517338,10.9332007262958,11.2722372761484,11.0002346896949,11.0490272449147
"ARNT2",8.55715781939416,8.68161004940688,9.00696043648061,8.09097882395965,7.6604941866685,7.64662017802866,9.01359785017624,7.8366911524188,7.83005009080211,7.92996921680967,7.4497787017057,7.48472904890806,8.99436635845974,8.66853039854388,7.56402144945683,7.72742772909551,7.2509676265193,8.66109876525483,7.81636349721185,7.69434190936881,8.1185259341855,7.71481382333899,7.52892698485224,7.58623839401044,7.99602991057977,7.67435659639935,9.04377441143854,8.57361065443553,9.52065235730035,8.04049548537044,8.6306900238857,7.06614936862793,9.21115060491754,8.16701670562681,8.12432335754802,8.22391382071853,8.75657132814878,7.97390730506112,8.20025791431571,8.28080577001759
"ARNTL",9.35380801540719,10.0557465489663,10.4227599980634,10.8282611449375,10.1424880440768,10.4443258901248,10.7762018584268,10.6984153412685,9.87852206969598,9.91277020322997,9.40849070958431,9.227194835301,9.63824311105539,9.42363305756164,10.6376271734318,11.2614504855965,11.1253150022826,10.0853073995437,10.4782550419155,10.5139011263462,10.7154225352147,10.4442086640965,10.5554667530689,9.97353142135558,10.2077256163652,10.8126065161573,10.1416853568875,10.1667000635199,10.4089058103315,11.0296388438521,11.46821026445,10.5075867077336,8.39518516346582,10.213781850334,10.6654139566684,10.4429370549875,10.140155283047,10.8995182448889,10.4542981125537,10.5425989437972
