"","GSM2595136_NL_1.CEL","GSM2595137_NL_2.CEL","GSM2595138_NL_3.CEL","GSM2595139_NL_4.CEL","GSM2595140_PCOS_1.CEL","GSM2595141_PCOS_2.CEL","GSM2595142_PCOS_3.CEL","GSM2595143_PCOS_4.CEL"
"204206_at",9.73019944230171,9.42208177306524,9.32985986319481,9.37447151034378,9.41759121725748,9.59805461112922,9.8072992171392,9.71408981340945
"204207_s_at",6.89525002302686,7.1006877872977,7.03464290013704,6.84605286756936,7.03172249143537,6.97714874830591,6.68928962571163,6.92242259731483
"204208_at",8.06834013100264,8.50431595288833,8.30728142920102,8.35040907799784,8.14076640055801,8.23164356316073,7.58727669774535,8.33525690108926
"204209_at",8.54069328750391,8.22419296468168,8.17244797488907,8.43226001178784,8.28618802410531,8.33134409068691,8.21872361191225,8.3818971529249
"204210_s_at",6.93187217900501,7.10751353993062,6.9760819009504,7.3123104352936,6.93440256605733,7.48875896503575,7.11358920625766,7.44702882413255
"204211_x_at",8.71366869264431,8.76874232042107,8.52698413440108,8.92730372392675,8.48928685871953,8.77839625232326,8.16610988806104,8.83849574303581
"204212_at",9.21549940728789,9.19143763555742,9.46134245959349,9.03487308678487,9.57022179170668,8.95785411846028,9.49328163577299,9.09174187208191
"204213_at",6.76945984693224,6.70678330587083,6.7544217502623,6.54303992376627,6.57851466907421,6.18316662187484,6.84014012961698,6.46057265525925
"204214_s_at",12.2371073201309,11.7933143270827,12.0779264804383,12.2391964183497,12.4136843617255,12.1405992071643,12.1394604889481,12.0484754728765
"204215_at",10.0327654544316,10.0271277333065,9.39787352545267,10.4919644587616,9.42691159096937,10.3646288784966,9.63392278989085,10.2265812427511
"204216_s_at",9.15136057570876,9.19202421184614,9.17642312168224,9.24253838138292,9.29184814280256,9.16289433970325,8.88308205455661,9.15112637957067
"204217_s_at",7.54028910596741,7.62083094945781,7.27392887102965,7.64785348673839,7.31076781813835,7.92113487231308,8.00893008495101,7.42097120270666
"204218_at",9.43903014266948,8.97382970661508,9.15238791380697,8.93575198598914,9.18868176698984,8.71804268959906,9.42970293023155,9.04161277777841
"204219_s_at",11.437127827066,11.6893627647388,11.5979488868463,11.9455726305345,11.7487469305104,11.7670433402398,11.4849632410995,11.8180733732374
"204220_at",6.0319300297964,6.09154284138372,6.53331482691527,6.3177764759068,6.39985404462761,6.26040472173204,6.37172286335656,6.23656932692432
"204221_x_at",9.02131136146051,9.55101675726338,9.20598051674427,8.75165357093986,9.25065126099174,8.5392126546935,9.34616440762458,8.13432734125952
"204222_s_at",12.142319650172,11.9546502296388,11.6614674745264,10.5189114658876,11.6110666917313,10.4315240243098,12.302586492612,11.0096038873906
"204223_at",7.45202193240807,8.10306760005945,7.62796330843229,7.93482195379243,7.59266883115556,7.87642477086844,8.09193257023765,7.32678452911099
"204224_s_at",7.52118833018036,6.98001717407154,7.39392189797623,7.80774054202194,7.420419116575,7.57140500313443,6.7964074289414,7.02847405225585
"204225_at",7.1987042272821,7.27868421101382,6.85682852528005,7.0006338699177,6.99396171996746,7.41900753429441,7.06613716279267,7.5494691976403
"204226_at",7.36775031577126,7.50859200062605,6.79011884455136,7.62311656054033,6.96466819178517,7.77769527327814,6.8119596915777,7.71220111145811
"204227_s_at",8.12408401243558,8.18608929854361,7.99634993016502,8.17594798235494,8.02708712795322,8.24707523593468,8.01397179130226,8.23460728822817
"204228_at",9.40307240520775,9.35374504809122,9.0211297018188,9.35666241385328,9.14413926121593,9.14111506135605,9.5565603421244,9.60193683541375
"204229_at",6.75041777496058,6.67339998808746,6.7020205563645,6.35928004028535,6.74487035055966,6.69230100786464,6.94660605139001,6.62242701469529
"204230_s_at",7.19116574125714,7.09569592579968,7.15636966812484,6.80256307283406,7.03068477025861,7.07623958207764,7.0693383648868,6.99009652260211
"204231_s_at",6.33724407267086,6.37781193298343,6.57763532014055,6.10796526849526,6.34652577516323,6.15873833096158,6.56458143821764,6.27202430679502
"204232_at",6.6199575499762,6.90120885296023,6.55991312767954,6.53959830567299,7.04919409072795,6.77343906336066,7.6015066960076,6.91322854299557
"204233_s_at",6.18169026079967,6.49529645020117,6.82799132472246,6.78868071577051,6.92451031752569,7.02356809235117,6.55717516768117,7.17424868198086
"204234_s_at",6.52836705792088,7.53651929106699,6.71645543887134,7.01046948879429,6.93202783390975,7.20526852333561,6.37023738456191,7.06273672477891
"204235_s_at",9.30585771967221,9.19012649779885,8.86183357619786,8.85780794901662,8.78559734236234,8.4204938211842,7.27364477286788,8.01417860176763
"204236_at",6.94214890399943,6.79050251228072,6.3922878889023,7.55485964167688,6.45691289723358,7.55543440721877,6.78275019818073,7.51300645031086
"204237_at",10.1071359561638,10.1560934353793,9.66296168228311,10.1358110775275,9.63552773991593,9.52830512914228,8.12595102279124,9.06796680463458
"204238_s_at",9.32694512002911,9.22139926039754,9.12963120351853,9.05691350941687,9.05963431004235,9.27133913127716,9.65809410143634,9.64591537300384
"204239_s_at",5.40628579768306,5.70521375562163,5.53197354377471,5.42232331730117,5.91586618734166,5.65858712634583,5.86220759540039,5.47721310519334
"204240_s_at",7.46235938615687,8.35094949794484,7.27809320632248,7.99584069510163,7.82374349681793,7.94132262476977,6.85112121192724,8.01528689356716
"204241_at",8.46565773761071,8.46254665178985,8.06691438762584,8.02837959366533,8.21721723725138,8.23893942301479,8.2709546491264,7.97444300015746
"204242_s_at",8.28720564648737,8.34912102869327,8.3508685710106,8.26902488106239,8.229640986714,7.9351700794985,8.51591392223984,8.35528717956225
"204243_at",7.24455993098748,7.73886712496575,7.41890639910404,8.2252904128728,7.59818943523842,8.16791777750187,7.38563970157709,8.35051198918041
"204244_s_at",7.94341347764006,8.17504969098667,6.82075380684838,7.64282827646721,7.36532877396632,7.64833037275066,7.42807399500926,8.06691438762584
"204245_s_at",7.77480686572265,7.73405474081961,7.67403434728739,7.97291024568555,7.84601598908653,7.9025459684057,7.60392791216099,8.14161331739372
"204246_s_at",12.2259523537214,12.0851612831477,12.2241320046546,11.9583364165088,12.321108822586,11.8763725869285,12.2528488387923,12.0098338304877
"204247_s_at",9.70007194864996,9.50778644907966,9.73827267074885,9.82376252513264,9.83788748897087,9.8524256292785,9.84176976070936,9.80025430213083
"204248_at",10.5155457901652,10.3838053930224,10.5539483185754,9.86508569636826,10.4463229733668,9.96638567171141,10.7198182601661,10.0115214837987
"204249_s_at",8.48500096642248,7.45292629917536,7.93898154478038,6.3820331733878,6.59464793494472,6.48628535065599,6.7964074289414,6.95056314212031
"204250_s_at",6.91004368615406,6.57831004724793,6.92407640785801,6.84757318874273,6.86713103549891,6.40418921695594,6.92514891887164,6.6352223547643
"204251_s_at",7.61510846813301,7.63701695789952,7.88358010134125,7.7525927053792,8.13193423764205,7.94926256545065,8.12180860399535,7.93623980979749
"204252_at",9.01615903064567,8.73848767851249,7.91081260813866,7.86410414987649,7.73348196950972,7.7965102597949,9.06305321153792,7.94131633168165
"204253_s_at",7.52037851349552,7.65177794780523,7.55384686484619,7.75742730428637,7.76909334980682,7.83982044506762,7.71615640864488,7.46843556459816
"204254_s_at",9.92302862820148,10.2508806592882,10.4099135299469,10.5472846625864,10.6941120224871,10.6901282688457,10.4695257190008,10.2134026374037
"204255_s_at",9.2400227269156,9.52141068893382,9.72520150228731,9.65703876316742,10.1417958014166,9.81351194324776,9.85844059165882,9.22975687325335
"204256_at",9.61693490469972,9.83148044460648,9.56555666377038,9.52588573918489,9.19409219373161,9.77653112763793,8.96926688102578,10.3267705350126
"204257_at",10.2107086070459,9.91861208516996,10.2220813145658,10.6979852887373,10.1629502174607,10.3841397730453,10.1253550364893,10.0683004318402
"204258_at",7.48283388135702,7.82991310122002,7.05906993271475,8.5830868715839,7.55814262017298,8.52857627324137,7.17894699232611,8.54848158421127
"204259_at",5.92658590201519,5.62639060420653,5.71633067510144,5.75451650970473,5.84462292286105,5.64227493141879,5.78864443583098,5.82090375159763
"204260_at",4.48024498199439,4.1383031549569,4.24033327595043,4.22962048080839,4.21407536187985,3.9073164021469,4.3428598937477,4.03433076551638
"204261_s_at",5.31677032571583,5.12315043044447,5.73886197478952,5.33974663456643,5.08450717959848,5.12580548858893,5.35275133920659,5.15137514905386
"204262_s_at",8.08012915911437,8.04259800606441,8.28943939674301,8.08844462181867,7.6302607171921,7.64283095720432,7.86267021338583,7.33284429901669
"204263_s_at",7.98187825386953,8.10035288140335,7.77571987363886,7.83642825254575,7.87039618872257,8.01974825047409,8.08487907880438,8.21321283485933
"204264_at",8.04329403175502,7.74189314402146,7.64660789454305,7.99503463493338,7.55384686484619,8.24610613486029,7.82759428067118,8.36885565220606
"204265_s_at",7.28602332265095,6.9931241584248,7.07836062118604,7.152854625237,7.0115575511681,6.86022513862046,7.20536570772218,6.86288202760076
"204266_s_at",6.78440529113518,6.86143851235752,7.13177605938666,7.13267158077358,7.1982778854034,7.12436023030524,6.95292811365285,7.17720208510937
"204267_x_at",7.66375971390685,7.30617247386684,7.19124083700169,6.87078900131653,7.11615190158698,6.86628839261574,7.6300304134564,6.99412608845206
"204268_at",8.20042458440613,7.82513901248819,7.58396943612412,7.90173172753113,7.77287768693013,8.24732697800527,8.22860414777876,8.71386745327468
"204269_at",6.64135848968366,6.75210843684469,6.94703886176094,6.5613670567896,7.02051935439059,6.5801811908708,6.7641712104969,6.48447593314822
"204270_at",8.21989906647437,8.25121168653396,8.18646332614632,7.92567170410775,8.11301827870462,8.16064461237633,8.34779638331684,7.8789909511482
"204271_s_at",5.27219693526957,6.36609558966127,5.62458880509965,5.83688233260141,6.75226700772624,6.31619928686931,6.1991213374787,6.93063218606735
"204272_at",5.78708214751397,5.93933011340311,6.03084349141969,5.15299349686284,6.01332297569089,5.66267058332352,5.9605836383855,5.74767754021554
"204273_at",2.99939612198374,4.7361862179403,3.18447096601445,3.47584105410802,4.4296537665119,4.00763513354769,3.29088515492146,4.99818951485585
"204274_at",9.17967145794388,9.40812449046608,9.29302451418746,9.63322763198785,9.50486288338613,9.62184021825652,8.94153986277976,9.71290231947977
"204275_at",6.97854176602158,6.88186808453111,7.05900054073765,7.13240846277294,7.13262693489074,6.64093611692537,7.27053262739001,6.64904012618439
"204276_at",9.89353412630628,10.0520451949288,9.87104585692221,9.95259955054366,9.87050632690149,10.0680088796273,9.86991212280653,10.0051980970295
"204277_s_at",8.1844508705756,8.15330828099719,8.02735062216461,8.06632064762136,7.96143470913376,8.0758607296197,8.16255943489385,8.16941891424143
"204278_s_at",7.97926306398679,8.45089698849294,8.11503985813289,8.32441591352573,8.36477626406813,8.35448304835288,7.81476403902531,8.41480359265313
"204279_at",8.64564395721715,8.30444210573994,6.70033416229988,9.12853507536248,6.80195514864413,9.59757927600529,7.92335800312998,9.36456625443597
"204280_at",6.39389765380547,6.07207011589862,6.25700878820771,6.06169395800741,6.34067033478545,6.02575485981805,6.43301509884991,6.07474557315702
"204281_at",8.51593450661904,8.07957245311973,8.13048030643077,8.37516255627604,7.88436405185788,8.28830792142006,8.46517184545968,8.09158525652548
"204282_s_at",8.58607138349244,8.35941451882552,8.3227070633983,8.38632439415683,8.51843249325729,8.4669328851093,8.60022095277809,8.59624772459653
"204283_at",9.49287506293122,9.24799269076779,9.22648043695236,9.30262895149226,9.41996823849416,9.343248653599,9.53023470071136,9.6584109176002
"204284_at",11.8770470392684,11.4886907449845,11.4990967130153,11.5531704560787,11.1682298064717,11.5112912493876,11.5451064088829,11.9919016694785
"204285_s_at",9.15222672015389,7.65125505605304,8.04332538984912,7.70594047031022,7.79533994235518,8.01699210694278,7.47333445927494,7.79575256449458
"204286_s_at",7.81280286208911,6.22859859388166,6.79984478081288,6.43678375779968,6.48628535065599,6.64603315499377,5.85999416420796,6.34418347971311
"204287_at",7.4390227575177,7.2794587920896,7.22674485368823,7.10347689450706,6.86188920573113,7.17916100199565,7.3483091829389,7.13375385209591
"204288_s_at",7.56260586906277,7.2902800323675,7.63959415546958,7.20183114175698,6.50622665950655,6.77403740509252,7.87466188639868,7.18804370390377
"204289_at",4.60910548856658,4.85709425354185,5.01426312657532,4.63303597890435,4.68503868339559,4.6067821397015,5.1565188293945,4.3292472876766
"204290_s_at",7.16267667031603,7.12199960925925,6.71705498390799,7.38608677734469,6.8209621605581,7.3974980034118,7.03657330408333,7.335046459139
"204291_at",4.73728437777988,4.63978685672712,4.29700456828791,5.97939912204995,4.04283642282684,6.11454484730608,4.16468172348843,6.27992498559461
"204292_x_at",7.30279101298297,7.21528662357858,7.35231574871966,7.41760077121137,7.58411506245544,7.09569592579968,7.36816304037113,7.10145570135264
"204293_at",7.94278379517929,8.07976482897624,8.18298942248994,8.13225257655362,8.01835785282288,8.13200269022099,8.14639508621683,8.15280549422761
"204294_at",7.09535607400863,7.16176111261849,7.09535607400863,6.89864566610267,7.16388131474872,7.15636966812484,7.24938214894482,7.28512526187397
"204295_at",11.6797060692212,10.8923883405294,11.4143657688624,11.4818343074786,11.7021387074686,11.4863385924335,11.5802897910602,11.4596671668792
"204296_at",5.21141035239358,5.22020918979188,5.20531006046758,5.40535346331446,4.96824915504621,5.26807939066126,5.27611211045123,5.07912761855004
"204297_at",9.8912469815705,9.73421832046543,9.60599489837111,10.1729085317485,9.56872252509497,10.1211046717356,9.50838134327597,9.96570224932288
"204298_s_at",12.7039449675608,13.0813737230752,12.7973175747826,12.9029430096534,12.2936056235633,12.6420744699496,12.9823116811542,12.3387429038551
"204299_at",7.63905879047328,7.9822869225882,7.5808442378418,8.48547611155781,7.39244659505502,8.57012008357231,7.18255887457079,8.65892630021686
"204300_at",8.60421909481616,8.53051689194572,8.59017271598363,8.71937419640958,8.91804680365836,8.63081659912385,8.86356008181112,8.72247741610417
"204301_at",5.45886464006669,5.31180510959056,5.43137917551256,5.73428979422334,5.54976171275158,5.78486334769424,5.53232077260341,5.82741818061496
"204302_s_at",8.03227311172147,8.13377372596847,8.01384479028689,8.19288086329398,7.94048001694485,8.18670654372441,8.25823814373859,7.81924515789835
"204303_s_at",8.53502680187161,8.23694519866858,7.96959279245652,8.44488662071858,8.02962198077877,8.2676966236823,8.43996923648887,8.01771306559575
"204304_s_at",3.50660407307,3.24950496200252,3.55427620317218,3.27935194366581,3.45978239990794,3.47669117195532,3.30470949195272,3.17612544680312
"204305_at",8.29165268596936,7.75122161137099,8.05452435153916,8.1052468582277,8.22622686124464,8.21293256366487,8.16223873754077,8.25816068511582
"204306_s_at",11.8420838722098,11.3481397457597,11.1006966673368,11.4656581100315,10.7837864806611,11.1816687713404,10.5135998300263,11.4643809019232
"204307_at",6.74450056869373,6.707732768202,6.42534848541854,6.65491014863077,6.67119808014862,6.99021915448915,6.75631799368828,6.86596005274903
"204308_s_at",8.62760914178642,8.42363700918221,8.54066800662527,8.26594005925659,8.59437213427092,8.41491943090658,8.63836411124824,8.35054136555097
"204309_at",6.20287023169904,6.08492656692613,6.08711157321158,6.11313365601136,5.8928989588486,6.38782014794393,6.29439267057034,6.09536434343627
"204310_s_at",7.93155169914814,7.98820090356135,7.82188793542583,8.10867256229469,7.88654262777881,8.08917950136727,7.66677474158275,8.08561075384297
"204311_at",5.93762834139243,5.81874972028708,5.84931103653217,5.6554604074112,5.84860319948901,5.64152770525156,5.91617918174336,5.83333676456633
"204312_x_at",6.49633197301673,6.57907205487901,6.54280164898551,6.62422190503076,6.34411488295823,6.73033885302398,6.46933711907918,6.93334186076503
"204313_s_at",9.11242404918825,9.3424867433523,9.30415866811712,9.49214867446887,9.40427189541021,9.3474072964175,9.06338583023365,9.62891301676429
"204314_s_at",8.61659531670277,8.84315066872129,8.87403039985964,8.90015110587816,8.51565270361934,9.00717771283652,8.53483849485369,9.41344959552891
"204315_s_at",8.08869018975564,7.8666154224591,6.38921322969878,6.46360330172028,6.37938029622663,6.49830409491777,7.2361375725086,6.50697445322337
"204316_at",7.66973382210552,7.3413548463265,7.26988251993268,7.36082685512829,7.31154526093537,7.45054173102084,7.56788137289829,7.59080370377303
"204317_at",6.16199376269726,6.37796046702345,5.98773005524827,6.14000551228397,5.87710829969325,5.25189955827372,6.50042890543891,5.90859888550515
"204318_s_at",8.1819993736702,7.95690691271676,6.18011188332427,6.271430344514,5.81022192956903,5.63815700249142,7.92003005840222,6.55863197012221
"204319_s_at",10.3284117517751,9.75561413635612,9.637128995911,9.68040188109324,9.61500253937029,9.69555918579678,10.1544365201793,10.007199858308
"204320_at",8.71092978984094,8.62166057133973,7.96743348153217,8.31132860173563,7.66644332356954,7.10620524190663,7.20519559444622,7.04879565470085
"204321_at",8.57955047318609,8.82703566515933,8.71490746714825,8.37176266330853,8.53836736208772,8.38119071927612,8.55466817347818,8.53375411281452
"204322_at",5.5702765316494,5.87603711250186,5.81034410808435,5.84172413180635,5.89550504026026,5.88528185149579,5.68636388945127,5.77502677784021
"204323_x_at",6.23723410526809,5.93134524003525,6.11903335778816,5.61004540915805,5.74743596376635,5.73025974909484,6.19613528183531,5.86797961131892
"204324_s_at",8.43054531626781,8.96994907715044,8.45279503803575,7.74890891130906,8.24171437055301,8.22267466121839,8.22003694574232,7.63127023535973
"204325_s_at",5.50414249756623,5.27705599391219,5.07796161601115,4.95280352917649,5.04281900023225,5.1533652372715,5.3500241131504,5.3665152856878
"204326_x_at",12.4417933803687,12.0808061496273,12.1981808506502,12.1397408164882,12.0467073846989,11.638834898787,12.3957670158054,12.0950914460254
"204327_s_at",7.12055384003795,6.84584547864405,6.52669256604193,7.17647453267193,6.784727260609,7.28435453428558,6.45576604534898,7.32955633485737
"204328_at",5.81905122290653,5.97864254034575,6.1238393456908,6.56732247491969,6.47549709648525,6.03574812458615,6.03574812458615,6.15389667340969
"204329_s_at",5.94337274260114,5.61205927796225,5.7589626437467,6.22868720554369,5.87132428646211,6.03426981528602,5.73209333437413,6.07111631631897
"204330_s_at",6.8966755255032,6.68514593358901,7.05165846359249,6.68412391626894,7.17023869330943,6.49830409491777,7.07498384116145,6.69042046254241
"204331_s_at",11.5603858365556,11.319522717998,11.7247009846545,11.2953906136914,11.920974358579,11.1862521569807,11.7196298025549,11.2829993190495
"204332_s_at",7.96483060402801,7.8953584776583,7.78006709648846,9.23438114588454,8.28617688673468,9.17683238631849,8.24425228929212,9.27673489973332
"204333_s_at",6.94800788485066,7.09708220620082,6.7811639079461,8.23304498134787,7.61821398534479,8.53505112870347,7.1910319562785,8.40011028706296
"204334_at",9.40973804251899,9.36570346801363,9.02660276503737,9.71461972170127,9.31940098287178,10.1471164104684,9.36881759681727,10.0090716600641
"204335_at",7.99345422979591,7.89598141566473,8.04526144241596,8.03050285340518,8.16252668000515,7.88122068524412,8.221094902687,8.02134458649025
"204336_s_at",9.43329520444088,9.00811092048937,9.32809552804516,9.29405765226648,9.37092407156676,8.79137685816406,9.93082912007319,8.9841430965729
"204337_at",13.2107786408783,12.7578718336364,13.001033050728,12.3009325922657,11.4103733927305,11.4395859141927,12.099869340986,11.4917707314271
"204338_s_at",9.62499600753978,9.14740940581484,8.97543872628917,8.67938949497891,7.58241979184367,7.87357655266024,8.34181349860144,8.19836493537797
"204339_s_at",10.626849117823,10.0189170807649,9.23210488809887,9.10336213235356,8.21080231226743,8.48694896611086,9.02634496705749,8.63277577429186
"204340_at",7.84814824546062,7.83846345518586,7.65412824202817,7.19634636692711,7.77593459999717,7.65536647189229,8.01894847079502,7.73246226751347
"204341_at",8.03511550813698,7.40660147818629,7.10893742730532,7.68060797144495,7.32090091394981,7.40205688033655,7.44953805142169,7.97981646194566
"204342_at",10.0887360768991,10.4711141761842,10.1861493285749,10.9793404605369,10.1620085410384,10.8333692235526,10.0489935742953,10.6492633582817
"204343_at",6.90295640782448,6.84547585464347,7.07737136591539,6.5775490508676,7.1829250025689,6.87210967355219,6.98220381009129,6.97173668624274
"204344_s_at",8.07816682277685,8.07726836386328,7.80393804618539,7.62858336928356,7.3351701306983,7.77485861493762,7.84956930127239,7.99308341296071
"204345_at",9.52800703925405,9.34241548459754,8.54661440169596,10.0988918300387,8.60558446731447,9.55501837390222,9.50925895161388,9.79443601892619
"204346_s_at",9.84109091204561,9.39068022178105,9.13512733531581,9.23095812187594,9.0534199793029,9.11251336075536,9.67783045682235,9.35428199718501
"204347_at",8.30208859791812,8.49670236437299,8.59165422668349,8.06746391177594,8.75507408454683,7.93152429480441,8.29701836615942,7.69313606321772
"204348_s_at",10.5247330806703,10.883963523754,11.011300517115,10.1030212005132,11.0952444259685,9.98659344413809,10.7153859738795,9.63805418975159
"204349_at",8.53085618262285,8.97588533296288,8.71584308394052,9.35361151353535,8.68791219034048,9.20251762151438,8.59100825113199,9.10239686081807
"204350_s_at",8.80017806100783,8.97757758603548,8.51677341307946,9.36082028515516,8.79069267506213,9.16884373675764,8.72844209633278,9.33196327267721
"204351_at",7.77546390884211,6.4883863415289,6.27521888885493,7.43970614893696,6.0164348558188,7.85589870291848,6.32092872918823,6.63822149514865
"204352_at",6.79590119920913,6.62755642957222,6.09071236701976,7.43526795025923,6.10485641112545,7.04825691958876,6.41762512885282,7.03769018475
"204353_s_at",6.87308125977871,7.09573416777352,6.51825629079942,7.43109187769957,6.81098619203006,7.38822792873648,6.30009598593809,7.36849294833124
"204354_at",7.93393773338965,8.43047348277904,7.89899895907971,8.90016737796574,8.10961714252228,9.01298308596669,7.50040725169305,9.00356107618595
"204355_at",9.09136700924756,8.89980983307215,8.93448979090262,8.63309816379801,9.17780155321208,8.60869080906337,9.1735326005351,8.66558659306381
"204356_at",6.48469428190345,6.40987178800559,6.49887839003058,6.29584338905817,6.46760984829948,6.24317354802689,6.40448682824908,6.19531482540984
"204357_s_at",8.70097138963494,8.43511204868167,8.65784880447331,7.86151173268818,8.58700202135997,7.76457799012273,9.00582180233262,8.16419529717284
"204358_s_at",8.0140377840451,7.71663368943985,7.96627240669618,7.11554737819761,7.66375971390685,6.98624228070729,7.54772249960085,7.22788867306903
"204359_at",11.4437529519257,11.189301570716,11.5349779372874,10.9704530214361,11.253767965085,10.7935302074099,10.6243435991638,11.2071078941737
"204360_s_at",9.09654722926792,8.90922807701473,8.6779739898256,8.95622351632544,8.64263945519444,9.08921279586028,8.87301136224891,8.90922807701473
"204361_s_at",7.68649689336386,8.11008852138585,7.46258837063717,8.32648172953071,7.27635274102261,8.50476593564915,7.31449368753067,8.46506298041254
"204362_at",9.65839191731508,10.007907624318,9.58057526636932,10.006552384836,9.41075658398475,10.2155220819493,9.1915652263273,9.97463446976943
"204363_at",11.2609985290462,11.1195284537585,11.1859045900033,11.1631341646435,10.9590520425957,10.3084087668488,11.6374414572239,10.0328826027605
"204364_s_at",3.63598059261402,3.7031929552211,3.72639312902916,3.6225798391199,3.87429273844965,3.58668103916175,3.76592252996473,3.37985671286311
"204365_s_at",5.11163213960508,5.14205382426467,5.22545154956747,4.76397415044856,5.14250826324677,5.11163213960508,5.39860176697492,4.97787892768801
"204366_s_at",10.2506104197616,10.0129428350092,10.2335038434891,9.84198732979552,10.2500190511892,9.98609572433039,10.3655322010322,10.136337304402
"204367_at",9.05593704576708,8.82073702289731,8.80229948460618,8.82366892263485,8.69393909591165,8.63451813672317,9.0975699429445,8.75910892833947
"204368_at",6.44211792432053,6.50975742539214,6.57481210456073,6.87022690711095,6.42435511499524,6.82899322535215,6.49132161944461,6.25789568339053
"204369_at",7.48625121329797,7.83729103699594,7.30407395516635,8.21063192886552,7.41678241864996,8.27339819533763,7.20359716521222,8.11227702054499
"204370_at",9.77185744184285,9.76521370551304,9.80160771314717,9.95450969498041,9.992994524004,9.89783434098929,9.79265524604542,10.0267900269663
"204371_s_at",6.8710978051706,6.68918347701744,6.74531024680196,6.7286523405652,6.78775119782203,6.55021447770213,6.95631783861653,6.55694029710427
"204372_s_at",10.7604454740983,10.6534879738827,10.7271925601607,10.3426711328487,10.7117240572329,10.3795155048199,11.1368195536022,10.3928154057762
"204373_s_at",7.6307909897788,8.06825878908821,7.83831336154775,8.34481014169699,8.04402280321263,8.68035335274752,7.42531007088511,8.58992060410495
"204374_s_at",7.41087619632188,6.94681900272879,6.62146694198744,6.73309451250933,6.63999162747312,6.67454638064468,6.97030980612608,7.0752229843572
"204375_at",6.71960831418432,6.29587141583552,6.50695605736093,6.6040466356452,6.44680447884247,6.54192258702464,6.54743460478226,6.4844410327891
"204376_at",4.76745108313571,4.52328026919049,4.52986581038383,4.49468263941486,4.18348534131202,4.71851230494233,4.42883471654073,4.88232058502108
"204377_s_at",5.61767765005689,5.99081238301515,5.90654206601937,5.75290089269646,6.01405395615268,5.87047039269497,5.83901535510539,5.79757786619182
"204378_at",5.53003475362447,5.7629884652481,5.79995900168084,5.83937826930761,5.99292408616351,5.65031070032829,5.95238329708887,5.74508337497995
"204379_s_at",6.09267431267037,5.93468049928577,5.32384116241312,6.09993068470321,5.42616502776423,5.74960890321856,6.22534917959557,5.96008367090922
"204380_s_at",3.81965730079181,3.63747474109046,4.04410694366214,3.73738952282946,4.19981174821082,3.530481709326,3.84883871794967,3.73497353733937
"204381_at",9.3407477017166,9.03281257749378,8.80353566001277,9.00722421988415,8.98164814852053,8.86527657479996,9.29171700174554,8.91605306109737
"204382_at",8.51296469160108,8.2656840836957,8.31083135374718,8.79756356746064,8.33770362096428,8.68484308351035,8.3958768219814,8.71842223385782
"204383_at",7.99479421189236,7.69947988207311,7.59544000722635,7.57515003793329,7.7607609494432,7.61170229086104,7.91812295578643,7.57953495709671
"204384_at",8.17951191567053,8.29094645250638,7.71212720689724,8.31632408224352,7.87773740342274,8.38155611513452,8.35968340257632,8.25437114970236
"204385_at",6.99325923645705,6.91773848148216,6.8936453739695,7.05173179752478,6.99197934079262,6.80046321866022,6.84269238107683,6.76586035249991
"204386_s_at",11.9115430308145,11.809576027083,11.9764988712894,12.1522302083809,12.2345065383801,12.0464569212024,12.1625969344415,12.1279191732786
"204387_x_at",7.82115746281382,7.95269148447024,8.09230713292847,7.9785286837974,8.18001201340397,7.99482763312466,8.00408650623221,8.00786577990443
"204388_s_at",4.74147884007342,5.12690958984612,5.55550396654946,5.67918362983572,5.89932925320921,5.30977243379988,5.30436847091671,5.43412444108042
"204389_at",4.37924412088251,4.44889127732021,4.71103722030969,5.27877406609271,5.21286793863731,4.78755170393783,4.61314270956933,4.654474648163
"204390_at",4.92677073468118,5.09556695722271,5.34119569285977,5.48535022171845,5.27224539130413,4.64285106184734,5.38848244264843,5.02643810871613
"204391_x_at",6.87626726924666,6.88732643059569,6.78868367528567,7.03211838006393,7.27665818291241,7.13796679656152,6.61563149555158,7.3684697174625
"204392_at",8.33084017247777,7.72947059705475,7.55484112014234,7.72744612715509,7.54196683106747,7.83380167013267,7.87500818831418,7.91574016162478
"204393_s_at",4.25892345187929,4.36020243707168,4.37767746369044,4.13312248447692,4.29821601488267,4.26224812264707,4.39617032930729,4.67087613460816
"204394_at",7.49889730701463,7.24771467797362,6.97179621166024,7.31123204636866,7.07274455706108,7.58565124630468,7.7003063271968,7.03210180452891
"204395_s_at",6.83444502090583,6.84819822802983,6.76695550473027,6.54544951974144,6.70591239087677,6.71344001073781,6.98342211435808,6.72198646956281
"204396_s_at",9.45101542910777,8.96229808399315,8.54640969807531,8.59909183384518,8.63763319500712,8.89993446283946,9.34450264872011,9.10281011723758
"204397_at",6.93962145086326,6.94222197696915,6.99850401842019,6.80385190469483,7.00437949972821,6.88583113648645,7.03482991072766,6.77890086729172
"204398_s_at",7.50973645463647,7.52182289452237,7.72596104658685,7.74016346269489,7.80269946311369,7.56869243325363,7.6090738592051,7.6065389692256
"204399_s_at",6.54448793708935,6.37211555657242,6.45702760207399,6.62444338965515,6.51421613627866,6.45280417977285,6.57308635891562,6.56700725991062
"204400_at",9.22888682092187,8.51968625955683,8.73293788104168,8.16832632215531,7.65148690002083,7.7409555089474,8.44724044771439,8.30436412003018
