"","GSM2595136_NL_1.CEL","GSM2595137_NL_2.CEL","GSM2595138_NL_3.CEL","GSM2595139_NL_4.CEL","GSM2595140_PCOS_1.CEL","GSM2595141_PCOS_2.CEL","GSM2595142_PCOS_3.CEL","GSM2595143_PCOS_4.CEL"
"NOP14-AS1",5.30542014699057,5.02773274178611,5.16023448616304,5.12121464619606,5.16786915399289,4.96522311679285,5.24330020777053,5.08864158134932
"DAGLA",6.79836685354211,6.76784365046778,6.88118347264167,7.01573099244362,6.85775441210573,6.63753980042626,6.87083765941708,6.78827245966688
"TXLNGY",3.88189309777783,4.06024658487805,3.95215272838916,3.72283594910341,3.81144938018361,3.83343402728914,3.88819256518383,3.81783208163689
"CRACDL",5.15383834915194,5.06247583091954,5.12073840432414,5.10567750093258,5.31726268441342,4.90646343154491,5.10565898830422,5.06322038119528
"CLDN18",4.689373974358,4.60250049806041,4.71992090507115,4.56284023137304,4.62913120377996,4.44140032878179,4.71112582390823,4.40430539311978
"ZNF79",6.54156843884143,6.30522806121836,6.80862433246922,6.56654968480708,6.83843356612696,6.68695168861055,6.43344610657731,6.63497622830955
"ARID4B",5.71428132388633,5.85987126583293,5.68481334843658,5.9636560822203,5.8318073073703,6.0549087541548,5.66531180668722,5.99759807689459
"ZG16",6.33515713112272,6.38981522569058,6.57001402099022,6.26755872029691,6.3291834438873,6.12307361712859,6.39895149071452,6.25949848424826
"PPBP",3.54026380145176,3.77388858466005,3.59971491226376,4.36261478704852,3.54893081649236,3.81300049149071,3.60180740393718,3.68919351315827
"MROH7",5.70469489361563,5.7771937699259,5.82043365967867,5.73542778091377,5.80595280642639,5.34912280337763,5.86986670330754,5.4928398229819
"ITFG2",6.71238443760899,6.60689078055221,6.81526365598875,6.73566433026253,6.84302702526189,6.57651538364212,6.84581672857177,6.73558557483791
"CCPG1",8.32659640813207,8.86321649058894,7.96961514255867,9.3028348524686,8.09230458414068,9.51996768685319,7.78708891796949,9.18451775781469
"MYRIP",3.84337533716046,3.9661202544788,4.21938447905311,3.97772547766352,4.34555667424643,3.9207024433318,3.98997539756031,4.25591730209735
"PRDM10",7.10625199182763,7.11264905796503,7.14872849472134,7.05946539417446,7.15023471682518,7.12683837596265,7.01147203385501,7.19342713552141
"ASXL3",5.09108377119743,4.93238784324131,5.06501884781223,4.71597783810371,5.00019601145179,4.92219588775708,5.02186954760165,4.74191537713351
"U2AF2",7.43422985122241,7.43215280273253,7.53477904656596,7.60074224683913,7.55918418154057,7.29734202479999,7.64638471370071,7.32378788887293
"MAN1C1",6.01880550479134,6.92245164829029,5.14809119944728,7.84397942238969,5.60380677765531,8.17524734145185,6.09003088697584,7.8328781286722
"TKTL1",5.27839350255324,5.03508541000861,5.35336118637532,5.01042686205853,5.31888341426902,4.92271659024666,5.27666778073146,5.0190841177466
"HCG26",6.80499735568195,6.75768993128103,6.92514891887164,6.97568731378522,7.01067642420904,6.82054068008205,6.91173154680725,6.66378645745764
"DIS3",6.12668220035494,6.54945186640059,6.22848653192862,6.79807526302604,6.33110237714095,6.95811298358021,5.99431068217231,7.11421370782317
"SFTPD",5.61544353142548,5.62868813036585,5.91906656308639,5.84027172124489,5.92702808260976,5.76676300199253,5.99955482872838,5.61640463210211
"PRODH",6.13464187070836,6.42944866111982,6.58186365494708,6.23870591933419,6.55691289939097,6.28262531356369,6.5599450291548,6.12599105536857
"PACRG",4.2260889069857,3.94027248103256,4.18108075392008,4.07106152415169,4.21277786870237,3.98315280271675,4.07123793967148,3.94357018085629
"XIST",6.79111226722322,6.83503979907183,6.55781291142311,8.20377298701298,6.39056943681986,8.11319972425061,6.97197376116195,8.58516962605871
"ALMS1",6.71760561637686,6.73524640575772,6.40423158211566,7.11671392190144,6.45224903749982,7.23592870044667,6.44049701408396,7.18166035111192
"DNAH7",5.16312743065132,5.18305217587467,5.28605702874661,5.02497234534095,5.29365130469477,5.13810207403937,5.22416411907569,5.12883430678356
"PRSS53",7.29961621382375,7.05820780505973,6.99735774152421,6.85589961208559,6.94286212317421,6.93485073689619,7.02771277527511,6.98331669440304
"GDF7",5.54932439545622,5.30939256029924,5.51271361508623,5.24489738259618,5.61556284325727,5.37148561280167,5.61164502994769,5.3423434033414
"SERHL2",6.61329533154741,6.2155241753724,6.34203562274124,6.08398032044109,6.49023047686231,6.14470375169883,6.6356699613229,6.49096373102569
"DTNB",5.67719414009277,5.68501503095474,5.77224245454737,5.64211648879319,5.56664424677686,5.34301105376047,5.72523105676403,5.50370124835033
"MAGEA4",3.86943453295854,3.75783218308075,3.39165554578535,3.43278184758104,3.50319668035935,5.79814876167664,3.53579238902358,3.64427664592079
"ITGA8",6.0324152203372,6.06613200271557,5.66474952313335,5.52873895994844,5.98585073615205,5.71624983078188,5.81090246401213,5.32936887182238
"CADM4",5.87654006947226,5.97021484125886,6.04324330928351,5.89898444537916,6.01544861099683,5.69800751372917,6.00565826395214,5.76442959272067
"SLC49A3",7.06850903463764,6.70696034693514,6.19883839232659,6.8061114922179,6.33849220865797,6.72162202999368,7.47644310955745,6.64786614161438
"H2AC18",9.56086655662353,10.0938844330777,11.0244372035888,9.31557487023549,11.0254896228681,9.3074492246824,9.85657824224154,9.17571244891347
"IZUMO4",6.33877313097794,6.40711971749445,6.58858814440367,6.06700725546293,6.51686338827158,6.27007557163294,6.3755192915391,6.13383766863904
"MUC5AC",6.18121430795348,6.03394962634996,6.23919734768365,6.10278412997359,6.10466435260932,5.82095225579624,6.23870460538175,5.89224509314989
"ALOX12P2",5.93496386128248,5.6897999659047,6.05046548743286,5.5783172992638,5.83222505312781,5.33875746356744,5.73771533342315,5.40296815616812
"ATXN7L1",5.6751220749103,6.05350328388358,5.92342804076141,5.98665411143068,6.04557509789339,6.20264575307374,5.97013545511801,5.9277156191871
"TACR2",6.33054302673392,6.48628535065599,6.32782678461406,6.53407514867257,6.425719723933,6.49830409491777,6.41564328159975,6.12802687255154
"CTAGE15",6.934195495451,7.1410023358715,6.88026476275201,6.37470936693794,6.8505891691936,7.02635499401011,6.93642594641958,6.9763420706967
"C1orf105",4.26028868402955,4.41296170859544,4.79652315570205,4.50147889222971,4.81729857966237,4.78488020373828,4.8127735436634,4.50147889222971
"TPM3",7.18006336607074,7.11662955110444,7.11915527475806,6.88443774860289,6.97390782133166,6.76067354205198,7.25840269866779,7.08181818444599
"TSSK2",5.12415966207365,4.73506161903141,5.03655068867628,4.57685364690249,5.23073516939531,4.71377190674901,5.30461660779457,4.91360251970263
"ERN2",7.64024400978141,7.47007410730193,7.69431014569798,7.48205653814709,7.60793658753928,7.33589577234878,7.68807206160423,7.30822470266004
"CTRL",5.50671455673867,5.49895635431207,5.84740922353856,5.6392963698108,5.68666246485197,5.33665714851939,5.605230951884,5.461488453632
"SEPTIN7P11",5.86377153458439,5.57453813677706,5.97627215273626,5.72869659431762,5.89877492879033,5.69384490789012,6.07266183955049,5.81743254545213
"UNC93A",3.96324106865234,3.68742187006627,3.97055737353098,3.77694015186437,3.9142367275308,3.61639491325312,3.77171136984819,3.50619919205137
"BCAT1",10.2779185025269,9.94557384001271,9.63062452450538,10.4344801427795,9.78433151358882,10.2192834862154,9.57465789753702,10.2727743610597
"IRGC",5.48087173601502,5.21958396090892,5.34223488886768,5.09038261144954,5.41610425610955,5.13198875550521,5.44253547702969,5.17959440401319
"RFPL3S",3.43790012547797,3.45921458092453,3.42759941400312,3.57100553797274,3.47510147427061,3.54910986396226,3.53574425262208,3.59086612941415
"LOC105370752",4.72711249542439,4.68012365013659,5.00304395293215,4.59370048812721,4.69406758477727,4.64025262691644,4.58424429102143,4.5295696964309
"CTRB2",6.43924123286824,6.33629552555647,6.38919450368549,6.14077010739636,6.41226266970923,6.16868756167081,6.41430899776126,6.14223662315659
"H2AB3",5.98860729064408,5.64435909510424,5.99602048414413,5.78459233411561,5.98138243783673,5.75544851667619,6.07601097046688,5.80389293316814
"HRG-AS1",5.21141035239358,5.09576195384162,5.42841384176591,5.09944505760707,5.2030031342347,4.99909873626339,5.29383516179868,4.93390870082346
"CT62",5.15129558503606,5.21388249150622,5.24018140831252,5.55855721941641,5.37275094013963,5.22504755995106,5.31280188512078,5.28422076213187
"CYP2C9",4.57677474630579,4.66899255539165,4.75000698014788,4.79427024421178,4.7148114190462,4.62913118396643,4.7589501733188,4.51841665209873
"NOP2",8.63778998470933,8.28205786247314,8.70465912633592,8.70983852229537,9.0284702784678,8.51679656061223,8.77775012054688,8.44567440788321
"MTMR6",7.9777284680443,8.00575711989784,7.98969405916574,7.75684575257271,7.5666013328213,7.69338380477538,7.53826391847577,7.92524891959844
"GLA",9.5720942720804,9.43346585845349,9.53671616773801,9.16592031607852,9.30970453230112,9.07996031560276,9.39815185696036,9.26844749032359
"GMPS",7.91979906505654,7.82021785492799,7.64377559238429,7.77468036804704,7.59104669084325,7.96597059119329,7.48842336880638,7.97041746069377
"ATP1A3",5.70362721118386,5.75976004703823,5.78408859444617,6.09716150817963,5.69347143905846,5.62912078821864,6.01057017363935,5.71581002116015
"SELENBP1",7.43529770730051,7.56363381088022,6.47418849946682,6.52266028229188,6.49854446630615,7.46506839722917,6.94102887608083,7.67504145037
"HSPA12A",7.14102607481088,7.09629152162698,7.04365464060322,6.84008910911523,6.90634135832716,7.09083411610637,6.87327051145222,7.1027725974985
"RALA",11.4124299624491,11.2410827398604,11.7563301439108,11.7472408720232,11.7953226291773,11.9534140969626,11.1664088336558,11.8235503512923
"FBXL2",8.13961262989193,8.4700465229413,8.2281727716839,8.66088087633587,8.32691010230175,8.42790459117482,7.63560086224054,8.43009510949851
"HLX",7.77987308080608,7.41757489570058,7.85378296148346,7.95449706472389,8.06323492483253,7.63025438018783,7.96465388665486,7.65623520816673
"NAT1",8.68990602840891,8.61356819134799,8.41606780370105,8.81988957401042,8.43538966929567,8.61381262445982,8.17129755002988,8.65142491451765
"ELL2",8.4700584821021,8.71620195636341,8.90165837321911,9.03508983651839,8.89055669187106,8.78688516861971,8.92676780217309,8.70762183492977
"CTSW",6.73791927809967,6.30578210322022,6.35251782719277,6.26898501558566,6.34093336834288,6.24505919739752,6.36370122131141,6.31794188002244
"ADAMTS2",9.50364856354312,9.7085868816535,9.42129292124333,9.88487301446608,9.43302547857513,10.2404538505315,10.3054291204925,9.8933272029727
"H2BC4",6.08476236724531,7.60994952329034,8.11311235609404,6.97789561858316,8.23437352572387,6.86239960070295,6.24719030580295,5.97046450443569
"HOXA2",5.85863386594353,5.38088208028732,4.97872855912188,4.83593030366063,5.2307351693953,5.44385843935876,5.10050224682107,5.53327383406236
"TRAF3IP1",7.10759429615627,7.22335408170175,7.11816358808747,7.50279471320353,7.24646248008028,7.36917494457917,7.0253708883384,7.53140212471495
"H4C12",8.02461336216958,7.9907527171005,8.35788991478121,7.78939499303076,8.48086048773752,7.8361831687078,8.3862340370969,7.31531232997376
"ORM2",5.02205099729268,5.12014289094542,4.90586323732483,4.59232002635971,4.75995162702202,4.73506161903141,4.90166310361839,4.7647303595691
"GJA5",4.81073577802964,4.86424365780155,4.9322068192898,4.6229058758502,4.95317834226836,4.5581502072439,4.80775454360049,4.61826821876533
"GPR65",3.83514212844511,4.01968621719656,3.99132203896863,3.84513862087819,3.8131000200135,3.91897254619817,3.95760200839084,3.90677198397232
"MYH6",5.56983962692075,5.46991586889107,5.71309234928583,5.68474355030883,5.78292005970834,5.3378487158066,5.8201385528801,5.68013732252858
"H2AC8",5.47158924854289,5.33646892828906,5.25794320506321,4.9249051736541,6.36404933422549,5.25184025037862,5.49532174672435,5.45270374435142
"KLRB1",6.38454784782394,6.48026754176722,6.64893467181949,5.89241333452938,6.62109751509059,6.44564004246819,6.2387364761661,5.93355177327186
"LHB",7.14823500926953,7.25658614440676,7.29902981952983,7.23406534154766,7.27184207657336,7.04509382180844,7.31086245608636,7.11527684952552
"H3C4",6.09417749800103,5.60859167510955,5.89214618993025,4.73391806073848,5.50619341749785,4.80646679185373,5.65230900834686,4.75572541889071
"PMS2P3",7.32182643861044,7.38438860863457,7.29134838887381,7.58434036087148,7.18815085084271,7.42419303207853,7.34002027273966,7.49165464476799
"TFF2",5.79573990055633,5.64626306166554,6.0514716014457,5.51070662001421,6.00596198127938,5.68511320829621,5.86778517010907,5.68761043488875
"MLLT1",7.96767024095411,7.79392503766607,7.72421661832176,7.57407757485604,7.66197427003917,7.70908917917705,7.84525607639779,7.65834841632201
"SPP2",5.87668004895848,5.90580054412379,6.15102939585402,5.94779347316513,6.23528608811356,5.90412109269924,6.13978319618445,5.6802641514808
"GFRA3",6.3802845091409,6.44347518841044,6.47201559578923,6.45448822953528,6.56241280972732,6.23507131777842,6.54659922219439,6.33205084603846
"H2AC17",6.00454844756266,5.9134650569466,5.7292057296008,5.91429197271296,5.78210548205531,5.64986941858101,5.98572296773712,5.9774750512539
"ZBTB25",6.44570668304104,6.67105746175013,6.35805044559584,6.64582917415968,6.64582917415968,6.97649377753664,6.17083113893936,6.9139626925543
"ARFIP1",7.76951787375457,8.14962102752353,8.03478620609097,7.82490769653429,8.07280144974146,7.89970400008893,7.59013420804539,7.8936696371234
"ODF1",6.34301963080153,6.47239061539455,6.57405506092208,6.19038444046672,6.5184301794536,6.33425112539984,6.40673772441234,6.09488296638508
"FSHB",6.14254110986549,6.15563835240597,6.32026116893475,6.30429811392643,6.4533761249845,6.08551193427717,6.21870528724992,6.15724946789805
"ARSF",6.39744410765026,6.42117523365928,6.56497815192386,6.50526172905474,6.47752624923569,6.27344111416242,6.66720177860407,6.31725147565202
"PATJ",4.7132284866319,4.73240890960529,4.66957631099278,4.97604984321957,4.66113117484673,4.82189149927545,4.73534193431883,4.78166262420105
"CACNG2",5.7075835929775,5.58794539639673,5.75453265978876,5.75037761086429,5.73190086639176,5.49790249876698,5.90060447168849,5.51695958974814
"NHLH2",4.56895432361608,4.4882692583802,4.9722745284672,4.59104498357753,5.16226805844328,4.12063021484148,4.59667772271609,4.47727796205831
"ASIP",5.15222003534216,4.80925661243054,5.02416195624254,5.18700918468958,5.25253672063571,5.03711458774765,5.10750278198713,4.89967655135721
"H2BC11",5.72892535567385,5.81203129483342,6.80095598233697,5.68669164987693,6.72571721466667,5.27366474788868,6.08531846237171,5.48418580688998
"ABO",6.66964328199074,6.46256131264469,6.74301967337964,6.29520981279459,6.7591498926909,6.23900517361936,6.84516199324134,6.50921615364605
"H3C11",4.25925323354819,4.0912692931109,4.2720222320062,4.25018148210534,4.29265202967166,4.36895040144098,4.33198719939415,4.31657028833443
"GPR20",7.01667606827063,6.86005317837078,7.04748210869285,6.59805469851122,6.95453716054555,6.89055074542506,6.99082532121943,6.75507063185152
"FCGR1BP",4.69919959791308,4.85418039623937,4.83729435997662,4.65274496858052,5.23795620249948,4.91950488265036,4.92561166483688,4.8120041659268
"OR1E1",2.8687884314277,2.95558142315172,2.95516233204988,2.89940544338423,2.88349973393952,2.79632673363537,2.87136530601157,2.85575218579842
"H4C2",5.62228324057353,5.5343515424765,5.1373524730489,5.22134822725289,5.0725040037641,5.07087333609807,5.45010101720659,4.98615817151779
"KRTAP5-9",6.64391127211801,6.53609689774841,6.63703540849547,6.09006267571061,6.60830769828197,6.54530041807047,6.6659780643334,6.19682352202933
"PDHA2",5.35323462958642,4.95794497142835,5.36026911572306,5.00618383029883,5.31000876051443,5.22979168788665,5.59577300455368,5.32925273007912
"RLN2",3.97457172373019,3.68520571041837,3.85440478731472,3.70549959578217,3.76987320032925,3.60160493743626,3.38441033376443,3.29610833163757
"FOXC2",7.95899910059847,7.60397110780358,7.48467305726627,6.54417446566467,6.53727315983437,6.52107851719963,7.16334708871455,6.61439667874245
"HES2",5.58097231161021,5.46705576945382,5.56290488493307,5.3321285315291,5.59603273122128,5.37022976296416,5.5663037138467,5.42229210962645
"H2AC7",6.34285995666566,6.50449029448346,6.87758929254109,6.5569140386845,6.74581608499368,5.98363913064552,6.41247652649718,5.62675377427283
"CEBPE",6.21963562942132,6.03585823772836,6.1725062311013,5.95211433163738,6.42577402405573,5.67870446459287,6.20015150045328,5.97552065550212
"GHRH",5.3457750996799,5.29928827168623,5.3052782362752,5.27306458928002,5.54466495118833,4.84060888922309,5.53555359597695,5.14205382426467
"PMS2P1",8.29962294993171,8.1822690499345,8.32193159020326,8.47476626155897,8.23047257706831,8.37961224242309,8.28805085601112,8.37386023125019
"TSHB",4.56832908406902,4.72309311169317,4.83864815259076,4.70706513511159,4.83864815259076,4.69017313863014,4.77967170605818,4.51899213973431
"POU5F1B",7.58517335071023,7.67555282686539,7.74069240969381,7.73220497067053,7.50060235314157,7.49907519696247,7.69478733582383,7.44110442451956
"CMA1",5.62569693599222,5.39295727792822,5.87826081253729,5.62569693599222,5.62175014622233,5.45184034063227,5.59830880990378,5.31331337356096
"H1-5",5.14686657590129,4.7864389995802,5.14686657590129,4.63113617037549,5.0491114921513,4.59431827756446,4.93661134898754,4.85192678744935
"SLURP1",6.17877555732473,6.02372709107543,6.34213949096901,6.15100642255339,6.16952488171701,5.80209041976822,6.36713871176479,6.03748241974789
"H1-3",5.82051015362787,6.08376222417872,6.19339101164175,6.20629095344361,6.2769747765792,6.0285323960808,6.35248102797408,5.49282899377385
"SERPINB10",4.53094727164133,4.53337256667955,4.75823102478136,4.55933741998453,4.63040240482331,4.40861246704009,4.67475408509274,4.32935867905665
"H2BC17",3.57914382704432,3.69612833984164,4.12718893576009,3.6212828215175,4.10682970838384,4.0560596137535,3.71923895154778,3.53930268101213
"H2AC13",7.14534568906723,7.28103363506157,7.53104008590907,6.99325923645705,7.33229593417353,6.87162100055478,7.36721699745049,7.04688918040354
"P2RY11",6.30620052539913,6.29226642088978,6.69323554050353,6.65453814935097,6.57732008036084,6.22722553639088,6.52177537677683,6.29096521838605
"ADCY10",4.28378186810374,4.17452454384966,4.22269046260705,4.25091192736607,4.19131073475763,4.08035039391525,4.18086076578414,4.07473695935465
"ARPP19",9.70528055265936,9.88353716739871,9.81058555399261,10.1768411863148,9.9867736264953,9.99506985716258,9.69658447137431,10.1356946676234
"H2AC16",3.31432950487007,3.43636536655293,3.57886279530318,3.36740433719082,3.35119776435445,3.37314361583458,3.66845103619726,3.24967227223135
"SSTR5",5.5458500266605,5.53411128122516,5.78114999230163,5.9388804033256,5.80095142788208,5.30450132706625,5.70123294940151,5.28875138964819
"SSTR4",6.03698560373811,5.76646711269565,6.10291541058731,5.6184227399699,5.87970639226919,5.83568262658892,5.85812706389907,5.55225465205899
"PTTG2",3.53205533713854,3.38368369680006,3.64279343632616,3.46264314339173,3.56571323708332,3.49814252655519,3.88897293345456,3.66796280308392
"FPR3",4.95044237730255,4.887014205648,4.88421766324491,4.8212530707598,4.74923132936332,4.77535722166908,4.95976676318906,4.66040355410788
"LILRP2",3.92686181090489,3.63817371799539,4.19321593501289,3.6871828244512,3.84475597500527,3.71327488781652,3.96749593175418,3.79552197753574
"H4C13",4.89151780357324,4.48513661554573,4.43746933324627,4.60195159681658,4.52080811577163,4.88483609539456,4.86448336732335,4.45651320827823
"SMR3A",4.2242522885773,4.07787446648741,4.12261118111232,3.91054121690006,4.15496438362425,3.89194151265736,4.17394990068815,3.9366231082327
"XCL2",4.77427054644398,4.5570865316347,5.0544383443582,4.60154504967289,4.75050058023075,4.41024047248922,4.77427054644398,4.62531501588611
"TPSD1",6.02889379875015,5.87414175008802,6.15799289932421,6.13757187555986,6.14003864598617,6.06938716684671,6.29284312355285,6.11985428593283
"IFNA5",2.80523255772077,3.00218497076976,2.84565122563898,2.74487242055058,2.8584496968076,2.90283585050118,2.65494566097477,2.63031562869118
"FGF3",5.81758052488295,5.49604430694428,5.92071337291694,5.39162259050413,5.55053603462773,5.36649138977331,5.50082649415127,5.34854081045135
"AZU1",4.54566342323715,4.4003106036472,4.54566342323715,4.91030126069179,4.62436056283848,4.41173088267666,4.37083080366609,4.55152993182429
"KRT36",5.44799032198712,5.55412533368084,5.69935530354413,5.22684278302824,5.71501634849849,5.60693533133269,5.70820683080622,5.46659187233643
"TNFRSF21",6.86882408369533,7.43325831143788,7.31612617372579,7.32585561392626,7.45218744350245,7.9906359097029,6.99697258726341,7.14030476454402
"DDI2",6.7908062847186,6.81341087820002,6.66855051412781,6.98185760047837,6.61903491112247,7.34875254978141,6.40666102614342,7.20438614521642
"VPS52",10.7577136040341,10.7191963881539,10.6882883348652,10.6812590248208,10.7952642623453,10.6490655178024,11.1139306980198,10.7884361023901
"COL8A1",5.61806393877267,6.27574880169766,6.10466626664648,5.89993951596176,5.60967949124088,5.02186940080569,5.81058551682043,4.93440822103397
"ATP8B1",8.38092868428843,8.76999419904539,8.74598355868511,8.97523069198475,8.58811397909701,8.70753322827949,8.53688033191149,8.47398412783979
"SSTR2",5.22673113520147,5.13158909934478,5.25964434844673,5.23891109459358,5.32455822893692,5.08873178125213,5.25251245516909,5.06485180375185
"CLDN8",3.88569472462533,4.08315765747585,3.46246897116091,3.29142005468269,3.73241393005546,3.31545220971904,3.61031253434019,3.64888185050543
"IVL",5.54395463876548,5.67978652954103,5.94109587594436,4.94002527522008,6.19531482540984,5.48666150044059,5.7623073188899,5.45496060459804
"COL4A4",3.89954387005818,3.99879077725542,3.90629667120078,3.64813550023897,3.88562550856898,3.75116571712881,4.02280718665747,3.71568892111629
"HOXD11",4.5249152943846,4.23749456595094,4.35855125239767,4.5389724408712,4.74522737859213,4.65917790389694,4.68851445502754,4.24572770890161
"CMKLR2",9.24487577862339,8.76959802822067,8.44323888128721,8.72407660988728,7.52956756590892,9.11706707895225,8.04821311053999,8.4256054844154
"TSPAN2",5.69611203610228,6.07219350210836,5.5114452260203,5.18088063188767,5.2030086906453,5.74297535092414,6.3437358343464,5.86582793923456
"PHOX2A",6.90648868271654,6.33929953809407,6.65894716830064,6.75419440033997,6.70602399141384,6.5953186313107,6.86148351471522,6.55210472111146
"MAGEA6",3.10884305591914,3.21571015790097,3.28672614641207,3.17866454791181,3.45779569999767,2.91139041842697,3.29850775283847,3.11484808872299
"GPR3",5.98078710621694,5.99375030443106,5.87914587703639,5.82158121726301,6.02579022151333,5.89428894690915,6.24530468341078,5.76270906643409
"MNX1",6.00695690154555,6.02580866452917,6.02270899447099,5.96135719899562,6.04892726433772,5.81572800235617,6.11122536998974,5.84899432237226
"H3C6",5.85014345439969,5.72024844395384,6.06512444265823,5.32212577964681,5.93492704055658,5.58969262852001,5.96131440196617,5.60246537048078
"GYS2",3.05058868000094,2.85200170756846,2.9365895287681,2.62000204397956,2.90433567096239,2.8410897150842,2.88159979413249,2.85200170756846
"CYP21A2",6.58007573612144,6.44154198963795,6.50449408775673,6.60667357192356,6.40502678977886,6.30063459657777,6.46940267634965,6.29404093674287
"FBXW4P1",5.82341658739356,5.58544252146584,5.42590232654702,5.34931261724511,5.47383146301344,5.5783172992638,5.66532593178637,5.62212530838644
"UPK1A",5.78281602543856,5.40030626654997,5.65192422025235,5.28731775708144,5.4919971303132,5.72349330717246,5.58388585962171,5.28899068476396
"EPX",5.26593793518931,5.00496448390806,5.40062077168039,5.09174645230049,5.3512338749367,5.01135965749383,5.05929233731927,4.87643506170946
"NHLH1",5.6843081282721,5.73483242219504,5.87746419137587,5.78260091240315,5.84984364148527,5.73929792107689,6.05401549080662,5.7161620831706
"CYP11B2",6.76358865118721,6.94022848799298,6.90839679202034,6.975299688489,7.03301602911113,6.79098980657897,6.77135801802257,6.60482702956395
"ZBTB33",5.94891140249841,5.95297631292506,5.79288289892912,5.89152566992909,5.93883944028517,6.06343232184401,5.63258172295084,6.14284987206316
"H4C9",6.82029620546946,6.82054068008205,6.70735020001988,6.90083346357756,6.87839840941561,6.7912672030605,6.97696830899871,6.60925220884297
"CLDN9",6.55181347602462,6.83854461262676,6.89943612571642,6.91578762444378,6.93697160833892,6.67968079243973,6.77629649090863,6.61860196557789
"CALCB",4.69014388283101,4.87399146872673,4.8055663491919,4.52886472850188,4.94905910333957,4.78449558432694,4.81282237378693,4.63557465094816
"OSM",6.00727880591814,5.84140686869845,6.10308756091919,6.12120963498587,6.1183317397374,5.84477587912975,6.08505416224177,5.84287776487106
"HOXA1",7.0652144643211,7.56447517966684,6.70915888703157,6.10756357597191,6.53795219942541,6.4572468589577,6.60456933669839,6.10981299765343
"COL4A3",4.03920001119345,3.97711173382965,3.91666122423362,3.93459621628085,3.94993986791501,3.91030591096242,4.02114621252589,3.88823808041992
"H2AC15",4.23862806278695,4.37076951701977,4.46159380487365,4.48098109524297,4.40358603123854,4.31030588764196,4.32018037473153,4.3603510395326
"H3C12",4.72734139704106,4.79250093800208,4.72001276530767,4.81893215892223,5.18837522421936,4.65538775697638,4.8791124402228,4.68581272750373
"DRD1",3.70675595538678,3.55262596232399,3.58627869322723,3.8862924507495,3.76745911480271,3.61329611811407,3.45010506300228,3.64689442545254
"MYO1C",11.7011003957914,11.5760775191597,11.5007469184942,11.3983442915297,11.3094001629667,11.0430483016904,11.8116701717221,10.9980734559669
"NEAT1",7.26850337229854,7.37505448783099,7.38911842669858,8.04053097161621,7.36150495933743,8.0688332850534,7.5374148354182,8.36014067093967
"NOP14",9.33499736664018,9.20997573458958,9.41307787922723,9.4141625775868,9.56545883672787,9.4107810975196,9.45156929710701,9.38380177913833
"WDR43",8.41133181299367,8.63045287356516,8.97260355080726,8.85215051847669,9.25174855096752,8.95118898584288,8.149285554265,8.83403555584411
"SPRYD7",5.58150668530508,5.58158000047059,5.81021296148364,5.57623007302504,5.76235777010157,5.67815164476715,5.57305424276996,5.77007073997491
"USP19",7.98155535824722,7.84989211096682,7.89247593315733,7.96412872420606,8.12452305953286,7.92099867357718,8.1624482849322,8.04315894482598
"MUC3B",6.53120548389428,6.53498597658924,6.60976744348421,6.47942055913904,6.54266469611262,6.39982463572846,6.46818424221084,6.30608975056244
"PKD1P6-NPIPP1",7.43716664022153,6.91199811050678,6.90382216167992,7.34016180264856,7.05155571588111,7.03649888326638,7.38744804670213,7.09692635828847
"CLK1",6.30114253632011,6.68650206897296,6.21294314965965,8.0922462165429,6.42507901783363,8.34014858715747,6.28363646463742,8.53092204793742
"ZNF266",7.9343917662791,7.97866901863777,7.91425718473355,7.71915885679634,7.7483829729722,7.88484075969533,7.53646742364008,8.22643051183253
"TAF1B",6.94544107277293,7.37993105966102,7.05910498121324,7.4538125355151,7.4159825096495,7.6193623461369,6.56890715396667,7.40390145312166
"MINDY2",6.79127023336518,6.83586272100776,6.3396966745508,7.29399002306568,6.08645464187801,7.31438010866592,6.68849497704826,7.50090187979876
"MIR22HG",9.87654077503992,10.245938389174,10.4982607797594,11.1241271037836,11.0382525731271,10.9781050402504,10.4750459801164,11.1223547928156
"RIF1",5.63087263069156,5.5973853500824,5.42823170852852,5.86732520369162,5.49671913919071,5.90358376261442,5.46029985641775,5.86157656078179
"MAN2B2",9.21043595300659,9.49466228303285,9.23862772522614,9.30361336586998,9.03794386103495,9.31045869306765,8.93855109934934,9.20051447215576
"CCNB1",9.12132410303939,9.65578127800403,7.64179339967406,8.27926464662024,7.57692172361703,7.4468216962101,8.67438794638364,8.31814381059305
"GATC",7.79829562886279,7.54889275889587,7.66502006553107,7.64105114130737,7.58006282493685,8.0137284781491,8.01476827846355,8.28370030601195
"ZNF394",7.56938728077908,7.30397016608409,7.24296768126166,7.30316637677776,7.48699612017144,7.35594880433544,7.42092681285277,7.37561939930409
"BMP2K",6.09858710311695,6.54813209140743,6.63199439898242,6.98451673662719,6.57656611782448,6.73192304902386,6.18519429584172,6.75433503225617
"LINC01963",6.71277097641426,6.83531291149476,6.74702566063633,7.00616005386152,6.55694029710427,6.86943112605733,6.62472570359777,7.27931537030181
"SLC46A3",6.68912297256919,6.52196506338369,5.83022849514102,5.98167832423606,5.83579751212223,6.35254862341884,5.6001780130155,6.04789324775814
