"","GSM2595136","GSM2595137","GSM2595138","GSM2595139","GSM2595140","GSM2595141","GSM2595142","GSM2595143"
"RPS6KC1",9.41786391028856,9.41786391028856,9.59313788265865,9.59313788265865,9.51523109600543,9.51523109600543,9.45438469703579,9.45438469703579
"ANO10",8.91997722373583,8.91997722373583,8.86137952531109,8.86137952531109,8.98698592981204,8.98698592981204,9.26870534820887,9.26870534820887
"YEATS4",7.49706706132098,7.49706706132098,7.54683622806703,7.54683622806703,6.8268621153839,6.8268621153839,7.9360473019071,7.9360473019071
"GCC1",7.17682991634716,7.17682991634716,7.05137355398762,7.05137355398762,7.22391871653898,7.22391871653898,7.04079477218868,7.04079477218868
"GMIP",7.54253403825514,7.54253403825514,6.98005559534368,6.98005559534368,7.10133341911956,7.10133341911956,6.88682373478792,6.88682373478792
"METTL25B",7.22399970251299,7.22399970251299,7.02283779493538,7.02283779493538,7.30631998681522,7.30631998681522,7.11172234577057,7.11172234577057
"ZNF768",7.31047001613449,7.31047001613449,7.40752587949367,7.40752587949367,7.5181667072841,7.5181667072841,7.54064296647554,7.54064296647554
"ZFAND1",8.27716675908084,8.27716675908084,8.33783573627571,8.33783573627571,8.14027887196491,8.14027887196491,9.18664120078945,9.18664120078945
"FAM193B",8.18191421272677,8.18191421272677,7.87776272753169,7.87776272753169,8.01950839572256,8.01950839572256,8.07448087755607,8.07448087755607
"SIGIRR",9.68069680771994,9.68069680771994,9.23543888408486,9.23543888408486,9.38728298990011,9.38728298990011,8.71913889604515,8.71913889604515
"CERS4",6.40240772938238,6.40240772938238,6.23078893353039,6.23078893353039,6.30491120869324,6.30491120869324,6.23099845155422,6.23099845155422
"CTBS",8.24123650193916,8.24123650193916,8.58499952880216,8.58499952880216,8.03721652971246,8.03721652971246,8.59720384970253,8.59720384970253
"MYNN",7.85010992097962,7.85010992097962,7.93874084962073,7.93874084962073,7.61142259277852,7.61142259277852,8.19689334152948,8.19689334152948
"SLC37A1",6.51417490521469,6.51417490521469,6.31562883226446,6.31562883226446,6.16621522631834,6.16621522631834,6.41199113390072,6.41199113390072
"CDKN2AIP",7.42905420621423,7.42905420621423,7.9785733229478,7.9785733229478,7.6282079937141,7.6282079937141,7.63460780231784,7.63460780231784
"TMEM106B",9.220418391702,9.220418391702,9.51079603160487,9.51079603160487,9.23045715824085,9.23045715824085,9.7974389059319,9.7974389059319
"RAB17",5.99847658446534,5.99847658446534,6.34001122123435,6.34001122123435,6.31134865923419,6.31134865923419,6.49477081299549,6.49477081299549
"ZNHIT6",9.38716382168323,9.38716382168323,9.76436832509248,9.76436832509248,9.24502576565436,9.24502576565436,10.013332067129,10.013332067129
"AFG2B",8.22215374709399,8.22215374709399,8.26863281104586,8.26863281104586,8.08866208529794,8.08866208529794,8.71203324247961,8.71203324247961
"HSPB7",12.6429879510866,12.6429879510866,12.1893125163,12.1893125163,12.4078440678685,12.4078440678685,11.8473639717941,11.8473639717941
"EHD3",8.44103406544475,8.44103406544475,8.69301494840392,8.69301494840392,8.82696253476015,8.82696253476015,8.24225266558986,8.24225266558986
"CCDC59",9.56717353542325,9.56717353542325,9.79356943418608,9.79356943418608,9.26044159296736,9.26044159296736,10.3828815132441,10.3828815132441
"ZSCAN32",6.8214303745952,6.8214303745952,6.8889805784626,6.8889805784626,6.92593993311773,6.92593993311773,6.58241229280175,6.58241229280175
"FBXL15",8.75632322942179,8.75632322942179,8.5570804101226,8.5570804101226,8.56058745594761,8.56058745594761,8.40169164312079,8.40169164312079
"LETM1",7.49061317641812,7.49061317641812,7.22297299407361,7.22297299407361,7.51612593033201,7.51612593033201,7.34805243058252,7.34805243058252
"VCPKMT",7.36985086024308,7.36985086024308,7.50223848799596,7.50223848799596,7.29206980324944,7.29206980324944,8.20470971122444,8.20470971122444
"PIP4K2C",8.80494442812168,8.80494442812168,9.20685154385603,9.20685154385603,8.74249332366962,8.74249332366962,9.52833917089654,9.52833917089654
"RIGI",6.80754287526676,6.80754287526676,7.04101869176321,7.04101869176321,6.96491278103578,6.96491278103578,6.99241650048267,6.99241650048267
"PYCR3",8.08831212183532,8.08831212183532,7.55908219192321,7.55908219192321,7.43472294767505,7.43472294767505,7.24144538491734,7.24144538491734
"METTL22",8.32572137505267,8.32572137505267,8.29621560515263,8.29621560515263,8.32859214378943,8.32859214378943,8.23302068343956,8.23302068343956
"NFU1",10.4759745898947,10.4759745898947,10.5083242454481,10.5083242454481,10.6868720850125,10.6868720850125,10.8368216068909,10.8368216068909
"MTPAP",7.95553701171832,7.95553701171832,8.05151356472396,8.05151356472396,7.92053839527893,7.92053839527893,8.22002735548336,8.22002735548336
"QRSL1",6.80364542262058,6.80364542262058,6.88371163369658,6.88371163369658,6.50864531766197,6.50864531766197,7.1497004923835,7.1497004923835
"ARAP3",6.66292214264693,6.66292214264693,6.83559140562171,6.83559140562171,6.8528771148853,6.8528771148853,6.72712391729965,6.72712391729965
"PLCXD1",7.70030537078214,7.70030537078214,7.53719597927297,7.53719597927297,8.05438916151389,8.05438916151389,7.40976565174633,7.40976565174633
"PCSK1N",6.46928911012528,6.46928911012528,6.27196302330177,6.27196302330177,6.33917673798704,6.33917673798704,6.20612164712054,6.20612164712054
"PCYOX1L",8.68518867125328,8.68518867125328,8.65888998306561,8.65888998306561,8.9783110431144,8.9783110431144,8.7158521785499,8.7158521785499
"BRF2",8.52242063022796,8.52242063022796,8.45336713202067,8.45336713202067,8.5259557117155,8.5259557117155,8.43380335234826,8.43380335234826
"REX1BD",9.37529850534147,9.37529850534147,9.18699811275633,9.18699811275633,9.09491445907015,9.09491445907015,9.20383058751442,9.20383058751442
"HOXC10",10.5339532785586,10.5339532785586,10.7388190058908,10.7388190058908,10.6761654354208,10.6761654354208,10.0197474811501,10.0197474811501
"TMPRSS4",5.92556095656353,5.92556095656353,5.80969008293481,5.80969008293481,5.81459968731966,5.81459968731966,5.63104284539337,5.63104284539337
"PNKP",9.54381162268741,9.54381162268741,9.08820220446501,9.08820220446501,9.20682808640008,9.20682808640008,8.9108433736576,8.9108433736576
"TMEM168",7.10757697353146,7.10757697353146,7.33936359875997,7.33936359875997,7.33662582444396,7.33662582444396,7.44770075215311,7.44770075215311
"ARID3B",6.64526030011387,6.64526030011387,6.73779148955096,6.73779148955096,6.65367750714166,6.65367750714166,6.78827245966688,6.78827245966688
"TUT1",7.54252884853907,7.54252884853907,7.42453035570824,7.42453035570824,7.88066529640663,7.88066529640663,7.79069264533121,7.79069264533121
"PTER",7.54968726714337,7.54968726714337,7.28276260426123,7.28276260426123,6.38937793479066,6.38937793479066,7.64535808029411,7.64535808029411
"ZFP64",8.06619942502576,8.06619942502576,7.81562578980608,7.81562578980608,7.67125732316928,7.67125732316928,7.77834810106759,7.77834810106759
"PAM16",9.7089646488396,9.7089646488396,9.2461677306964,9.2461677306964,9.73006206764193,9.73006206764193,9.28458085656965,9.28458085656965
"CUTC",9.38107009348735,9.38107009348735,9.19330104394339,9.19330104394339,8.49896220617212,8.49896220617212,9.55422378856786,9.55422378856786
"WDR91",6.38109356213893,6.38109356213893,6.34111608526616,6.34111608526616,6.38540971603181,6.38540971603181,6.28250538974696,6.28250538974696
"TTC17",7.95665946058233,7.95665946058233,7.93527170181467,7.93527170181467,7.99305062175144,7.99305062175144,7.99010264585804,7.99010264585804
"EFL1",8.93001302531339,8.93001302531339,8.81819814115515,8.81819814115515,8.49731743466651,8.49731743466651,8.93907887857403,8.93907887857403
"COL5A3",7.95653019239412,7.95653019239412,8.0456860226041,8.0456860226041,7.13703665080546,7.13703665080546,6.58604537588263,6.58604537588263
"DNAJC12",6.62061086785538,6.62061086785538,6.71378516984473,6.71378516984473,6.24174717114964,6.24174717114964,7.04634510512093,7.04634510512093
"TRNAU1AP",7.35721466122088,7.35721466122088,7.25639789979313,7.25639789979313,7.19031147658657,7.19031147658657,7.43660882568055,7.43660882568055
"RMI1",8.30506151292469,8.30506151292469,8.06219909208482,8.06219909208482,7.14111940845224,7.14111940845224,8.14157484217909,8.14157484217909
"FHOD3",7.23986221166362,7.23986221166362,6.91181553266741,6.91181553266741,7.38946481144657,7.38946481144657,5.96407973536323,5.96407973536323
"SDHAF3",7.0637006879521,7.0637006879521,7.53205323204638,7.53205323204638,7.86095672435635,7.86095672435635,8.02243558754842,8.02243558754842
"MRPS17",9.52960357677258,9.52960357677258,9.68097006686036,9.68097006686036,9.71999708480337,9.71999708480337,10.2078022943299,10.2078022943299
"C1RL",7.3757084052694,7.3757084052694,7.07537384476716,7.07537384476716,6.985236934442,6.985236934442,7.17401311797427,7.17401311797427
"PUS7",8.57312757804242,8.57312757804242,8.89602036242795,8.89602036242795,8.94865463747027,8.94865463747027,9.5303506609402,9.5303506609402
"SLC2A8",7.40282956800685,7.40282956800685,6.92514891887164,6.92514891887164,7.07468108364769,7.07468108364769,6.89345303442042,6.89345303442042
"ATF7IP",8.26748472365127,8.26748472365127,8.29027277575723,8.29027277575723,8.09585271410723,8.09585271410723,8.24900811164773,8.24900811164773
"SLC35E3",9.56336153174943,9.56336153174943,9.82083387385289,9.82083387385289,9.70850618303081,9.70850618303081,9.45860077733476,9.45860077733476
"SPRR3",5.24168655396156,5.24168655396156,5.84036067388898,5.84036067388898,5.79515830419184,5.79515830419184,5.76904884678377,5.76904884678377
"PLGRKT",10.2152640137468,10.2152640137468,9.69109978037022,9.69109978037022,9.66695828276827,9.66695828276827,9.77958262203911,9.77958262203911
"MRM3",8.84276645609077,8.84276645609077,8.67113386253915,8.67113386253915,8.871718138146,8.871718138146,8.6390612387042,8.6390612387042
"STAG3L4",7.20412562995664,7.20412562995664,7.3863785831171,7.3863785831171,7.12682964676312,7.12682964676312,7.47604351897002,7.47604351897002
"TFPT",10.0490374016881,10.0490374016881,9.62767911939633,9.62767911939633,9.76702050865245,9.76702050865245,9.90256597127126,9.90256597127126
"POLR1E",7.32710384104228,7.32710384104228,7.28940980622935,7.28940980622935,7.28141998711421,7.28141998711421,7.0286813416473,7.0286813416473
"ABITRAM",9.15556001990885,9.15556001990885,9.19632360397936,9.19632360397936,9.09338875538695,9.09338875538695,9.65549485815588,9.65549485815588
"TMEM140",7.6579309960704,7.6579309960704,7.76173960365237,7.76173960365237,7.08467036891739,7.08467036891739,7.67085528137677,7.67085528137677
"DCAF10",7.63096781578952,7.63096781578952,7.71389137239263,7.71389137239263,8.06970558375431,8.06970558375431,7.75278600616275,7.75278600616275
"FASTKD1",8.57978436850565,8.57978436850565,8.43890965532139,8.43890965532139,8.59582935542345,8.59582935542345,8.70927503459273,8.70927503459273
"MANEA",7.02840090629459,7.02840090629459,7.21687453858754,7.21687453858754,5.87255490540684,5.87255490540684,7.47260764777656,7.47260764777656
"MIS18A",7.62908940776807,7.62908940776807,7.68293385949908,7.68293385949908,6.89666020697155,6.89666020697155,7.39372902134676,7.39372902134676
"TMEM59L",7.41360717477948,7.41360717477948,6.97825499835652,6.97825499835652,7.27405973801051,7.27405973801051,7.12358118550428,7.12358118550428
"NDUFAF4",8.31441072487911,8.31441072487911,8.70989346343487,8.70989346343487,8.67128370226999,8.67128370226999,9.00467140271944,9.00467140271944
"NUP43",10.8003348219299,10.8003348219299,10.844519825642,10.844519825642,10.9410307916179,10.9410307916179,10.63388187765,10.63388187765
"LDAH",6.86513110308781,6.86513110308781,7.11715733705154,7.11715733705154,7.20735465296618,7.20735465296618,7.19952413070502,7.19952413070502
"INAVA",5.79085185649667,5.79085185649667,5.85013464252082,5.85013464252082,5.63143408587763,5.63143408587763,5.85953679801213,5.85953679801213
"PLEKHA4",7.75340621168951,7.75340621168951,8.04787241980792,8.04787241980792,7.10620524190663,7.10620524190663,7.26450708904783,7.26450708904783
"EMSY",6.74471065284931,6.74471065284931,6.83302285982192,6.83302285982192,6.5953993485233,6.5953993485233,6.84390343628776,6.84390343628776
"GALNT11",9.92466946616709,9.92466946616709,10.2352458832377,10.2352458832377,10.194637858338,10.194637858338,10.2818932088515,10.2818932088515
"PLAC8",6.14101203972895,6.14101203972895,6.5604703311377,6.5604703311377,5.48530819334009,5.48530819334009,8.08192150551531,8.08192150551531
"FASTKD5",8.14415021977926,8.14415021977926,8.07090898143967,8.07090898143967,7.99313648580292,7.99313648580292,8.1678944391835,8.1678944391835
"ETNK1",7.18836462055081,7.18836462055081,7.44206499288834,7.44206499288834,7.50996025738907,7.50996025738907,8.21320181871849,8.21320181871849
"CCDC85C",6.07542113762012,6.07542113762012,6.02245268876832,6.02245268876832,6.05561988423388,6.05561988423388,6.07239426179285,6.07239426179285
"PIDD1",7.84139521135812,7.84139521135812,8.03067719463738,8.03067719463738,8.76448254348363,8.76448254348363,8.1440031531151,8.1440031531151
"RNF121",8.59824899843895,8.59824899843895,8.42022571136465,8.42022571136465,8.44559214528868,8.44559214528868,8.08577581505854,8.08577581505854
"C12orf43",8.65279343696591,8.65279343696591,8.47423265505244,8.47423265505244,8.28490706474048,8.28490706474048,8.28062325973526,8.28062325973526
"AP1AR",6.81411519013892,6.81411519013892,7.28687482388252,7.28687482388252,6.97094928032817,6.97094928032817,7.75570014212339,7.75570014212339
"PLEKHA1",8.71949144083033,8.71949144083033,9.02617701859414,9.02617701859414,8.82706254059337,8.82706254059337,9.00716666571193,9.00716666571193
"CD248",12.8478100813494,12.8478100813494,12.4416734093615,12.4416734093615,12.2236913060307,12.2236913060307,12.3353198208361,12.3353198208361
"RASAL2",7.7127304545382,7.7127304545382,7.89053708458957,7.89053708458957,7.94656126038272,7.94656126038272,7.89505777998352,7.89505777998352
"MYO9A",7.74607921256426,7.74607921256426,7.77027377256226,7.77027377256226,7.69415866704035,7.69415866704035,8.27978908048949,8.27978908048949
"TPRKB",9.41098176546171,9.41098176546171,9.39436726396399,9.39436726396399,9.29620738933019,9.29620738933019,9.57911500624125,9.57911500624125
"NIP7",9.2698874559348,9.2698874559348,9.39611504846098,9.39611504846098,9.64544815466246,9.64544815466246,9.89201129478135,9.89201129478135
"OPN3",7.3708059225283,7.3708059225283,7.98894069178035,7.98894069178035,7.74458693938139,7.74458693938139,7.40513209458975,7.40513209458975
"PARP8",7.32870884750978,7.32870884750978,7.21218255348623,7.21218255348623,7.1506119998229,7.1506119998229,6.75760260369928,6.75760260369928
"PARP16",7.13508771417128,7.13508771417128,7.13214840511422,7.13214840511422,6.90939632435804,6.90939632435804,7.21056283036092,7.21056283036092
"RNF34",9.9187955004675,9.9187955004675,9.82774335386177,9.82774335386177,9.53365653731137,9.53365653731137,9.82171035865252,9.82171035865252
"CEP70",6.14145484760443,6.14145484760443,6.08778003213318,6.08778003213318,5.46809940855244,5.46809940855244,6.41186272341514,6.41186272341514
"RRP15",8.5217116714107,8.5217116714107,9.00169907755464,9.00169907755464,8.69737133751104,8.69737133751104,9.81388901418888,9.81388901418888
"MORC4",10.208479926511,10.208479926511,10.3437956397691,10.3437956397691,10.4966819455355,10.4966819455355,10.0167296431239,10.0167296431239
"SEMA4C",7.74729697002851,7.74729697002851,7.61171053917287,7.61171053917287,7.68164892121956,7.68164892121956,7.72343546008904,7.72343546008904
"CORO7",6.58658883902629,6.58658883902629,6.27272443062521,6.27272443062521,6.50291975227416,6.50291975227416,6.68710049704672,6.68710049704672
"REPIN1",7.29060920502358,7.29060920502358,7.44520441758969,7.44520441758969,7.74136116515907,7.74136116515907,7.5624237983481,7.5624237983481
"LZTS1",5.85127272545168,5.85127272545168,6.02002548893901,6.02002548893901,6.14156400905238,6.14156400905238,6.21286112024641,6.21286112024641
"PDCL3",10.1027466333801,10.1027466333801,9.94524561445156,9.94524561445156,10.0084718499143,10.0084718499143,10.4381492490937,10.4381492490937
"THNSL2",7.78562927324493,7.78562927324493,7.06982104492457,7.06982104492457,7.29833816415178,7.29833816415178,7.68820868510252,7.68820868510252
"PKNOX2",6.09751255450449,6.09751255450449,6.17820186640043,6.17820186640043,6.32124188464662,6.32124188464662,6.11255643689266,6.11255643689266
"ZNF668",8.07135037751303,8.07135037751303,7.74668441366397,7.74668441366397,7.73716310757924,7.73716310757924,7.69805076471411,7.69805076471411
"PIGN",7.86615430361171,7.86615430361171,7.80077115876866,7.80077115876866,7.49470050056749,7.49470050056749,7.87997870334651,7.87997870334651
"CSGALNACT1",6.83913255111457,6.83913255111457,6.4156671316813,6.4156671316813,5.58484949179982,5.58484949179982,5.74919632638656,5.74919632638656
"ZNHIT2",6.59522646202221,6.59522646202221,6.51166903002166,6.51166903002166,6.51347458514561,6.51347458514561,6.3895509383202,6.3895509383202
"METRN",9.46988659854918,9.46988659854918,9.29685065094632,9.29685065094632,9.22276176285117,9.22276176285117,9.29990733725553,9.29990733725553
"HPS6",7.97110996472603,7.97110996472603,7.69499092320185,7.69499092320185,7.91876387385067,7.91876387385067,7.7276921901756,7.7276921901756
"NPR3",8.31387564234063,8.31387564234063,7.92683674532139,7.92683674532139,8.0143599786906,8.0143599786906,7.58734570589409,7.58734570589409
"SRBD1",8.03880716002255,8.03880716002255,8.06617099436489,8.06617099436489,7.78151107020611,7.78151107020611,7.97957658818607,7.97957658818607
"RABEP2",7.8894462250131,7.8894462250131,7.65967812598163,7.65967812598163,7.87760675202673,7.87760675202673,7.66863176763972,7.66863176763972
"TINAGL1",7.7184524909164,7.7184524909164,8.25608771174474,8.25608771174474,7.826835063287,7.826835063287,9.04992567799417,9.04992567799417
"NTAQ1",9.74791425719175,9.74791425719175,9.49850659496455,9.49850659496455,9.50268804790542,9.50268804790542,9.74665390396511,9.74665390396511
"LAGE3",10.4540081531146,10.4540081531146,10.075847207023,10.075847207023,10.441334084087,10.441334084087,10.5217694646132,10.5217694646132
"ZCCHC2",6.70515121661859,6.70515121661859,6.76429461887254,6.76429461887254,6.8480997347382,6.8480997347382,6.46121419104269,6.46121419104269
"C1orf35",8.52863877718528,8.52863877718528,8.27720725680745,8.27720725680745,8.31839902475732,8.31839902475732,8.26913546125883,8.26913546125883
"ITIH5",5.98996880500088,5.98996880500088,6.40806177338455,6.40806177338455,6.37844867238563,6.37844867238563,7.39772132668443,7.39772132668443
"PPCDC",7.54289986375972,7.54289986375972,7.28811119316882,7.28811119316882,7.17751446796621,7.17751446796621,7.35118214389988,7.35118214389988
"ATAD3A",9.0825875218455,9.0825875218455,8.80581469195188,8.80581469195188,8.96968253294965,8.96968253294965,8.55809094040972,8.55809094040972
"ANKRD49",8.86667401144332,8.86667401144332,8.90605013651788,8.90605013651788,8.47735025505765,8.47735025505765,8.99321040918614,8.99321040918614
"MOSPD3",7.77908459591279,7.77908459591279,7.87927193195027,7.87927193195027,7.80008033399614,7.80008033399614,7.84928781968773,7.84928781968773
"HGH1",8.01853481884959,8.01853481884959,7.80544138553001,7.80544138553001,7.6782261975176,7.6782261975176,7.77630037249161,7.77630037249161
"BCL7C",10.3390887020826,10.3390887020826,10.0796247556049,10.0796247556049,9.9675776205333,9.9675776205333,9.94281471437461,9.94281471437461
"TMEM184C",9.69712848102992,9.69712848102992,9.8800722858896,9.8800722858896,10.0154367866963,10.0154367866963,9.85855758335452,9.85855758335452
"YIPF2",9.12926145985746,9.12926145985746,8.95215073531081,8.95215073531081,8.87759285416429,8.87759285416429,8.80048641343898,8.80048641343898
"PXMP2",9.09116529842829,9.09116529842829,8.62039755515462,8.62039755515462,8.22353518521149,8.22353518521149,9.12307816446328,9.12307816446328
"GPATCH2",6.31006798158359,6.31006798158359,6.629728127311,6.629728127311,6.42006520882988,6.42006520882988,6.76085562077822,6.76085562077822
"CYB5R4",8.06215104226783,8.06215104226783,7.99025648560423,7.99025648560423,7.74312912730152,7.74312912730152,8.18886152002688,8.18886152002688
"CTPS2",6.55345614551655,6.55345614551655,6.63222994555276,6.63222994555276,6.16894795614914,6.16894795614914,6.46110527664322,6.46110527664322
"AMDHD2",8.03360047730984,8.03360047730984,7.82387069658341,7.82387069658341,7.7768035256715,7.7768035256715,8.10198508343503,8.10198508343503
"SHQ1",9.09176091936149,9.09176091936149,8.99782715382119,8.99782715382119,9.0128557624601,9.0128557624601,8.73267096044789,8.73267096044789
"NSD1",7.04867156587085,7.04867156587085,7.08196098802417,7.08196098802417,7.03771790326515,7.03771790326515,7.0885331951216,7.0885331951216
"ZNF839",6.99032039461549,6.99032039461549,6.70911101885304,6.70911101885304,6.74786608026252,6.74786608026252,6.70547055797433,6.70547055797433
"ASPN",7.21145378167229,7.21145378167229,8.09280711099676,8.09280711099676,7.00871478857894,7.00871478857894,8.25543559522374,8.25543559522374
"ZNF576",8.41640835414901,8.41640835414901,8.13905477079092,8.13905477079092,8.21153591097671,8.21153591097671,7.98757945925102,7.98757945925102
"IPPK",7.08404736975603,7.08404736975603,7.01435698450119,7.01435698450119,7.11513972770738,7.11513972770738,6.96810047509095,6.96810047509095
"PID1",8.56638754054399,8.56638754054399,8.10105553075516,8.10105553075516,8.28138907048038,8.28138907048038,8.27966581048825,8.27966581048825
"JMJD7-PLA2G4B",7.67581939679616,7.67581939679616,7.60534711484072,7.60534711484072,7.56479372343196,7.56479372343196,7.53632123829599,7.53632123829599
"ARMC7",7.67931692245079,7.67931692245079,7.34082987122055,7.34082987122055,7.52183442526771,7.52183442526771,7.40834642576305,7.40834642576305
"MYBBP1A",8.08722944057726,8.08722944057726,7.78716215680031,7.78716215680031,8.10329727085576,8.10329727085576,7.94282205169383,7.94282205169383
"TIGAR",9.27701669089987,9.27701669089987,10.2987503725481,10.2987503725481,10.2609002019316,10.2609002019316,10.5989608869017,10.5989608869017
"STN1",8.47074466002185,8.47074466002185,8.60568072811685,8.60568072811685,8.50585072271607,8.50585072271607,8.26813611000977,8.26813611000977
"ABHD8",6.41571203434868,6.41571203434868,6.28916405391266,6.28916405391266,6.27014076896529,6.27014076896529,6.17095993493556,6.17095993493556
"RCN3",11.167867819523,11.167867819523,10.7734460285261,10.7734460285261,10.4882908171879,10.4882908171879,10.601172641894,10.601172641894
"ASAP3",8.41895963174204,8.41895963174204,8.06087861664856,8.06087861664856,7.70945699139808,7.70945699139808,8.28692453418454,8.28692453418454
"RNF141",8.77817930314137,8.77817930314137,8.95284326172967,8.95284326172967,8.7479964596244,8.7479964596244,9.12985073852528,9.12985073852528
"ORC6",9.46275377929717,9.46275377929717,8.95890255329645,8.95890255329645,8.28170198473819,8.28170198473819,8.18839195775003,8.18839195775003
"BCAN",7.15775636200773,7.15775636200773,7.02934727968483,7.02934727968483,7.13746348750261,7.13746348750261,7.16971531052704,7.16971531052704
"SPAG16",7.5586095413325,7.5586095413325,8.207490393134,8.207490393134,7.37889163964764,7.37889163964764,8.85509422199839,8.85509422199839
"GAR1",10.2342831518142,10.2342831518142,9.98549734961183,9.98549734961183,9.9117580341938,9.9117580341938,10.1450915707595,10.1450915707595
"DDX54",7.46832498261796,7.46832498261796,7.32611809876941,7.32611809876941,7.47687337560691,7.47687337560691,7.64337507489602,7.64337507489602
"HSD17B14",7.58590746132364,7.58590746132364,7.08550716292617,7.08550716292617,6.97452570660638,6.97452570660638,7.66601527891105,7.66601527891105
"C3orf18",8.49266153942622,8.49266153942622,8.65740298907783,8.65740298907783,8.55232226803544,8.55232226803544,8.44806113083273,8.44806113083273
"DCUN1D2",7.25448954480578,7.25448954480578,7.21986986691892,7.21986986691892,7.43123019510532,7.43123019510532,7.44732303789669,7.44732303789669
"FKBP11",10.5261413113932,10.5261413113932,10.3977955840919,10.3977955840919,10.2569626897677,10.2569626897677,10.3063118893988,10.3063118893988
"LSM8",8.44331751187381,8.44331751187381,8.30053728968581,8.30053728968581,7.62547338759168,7.62547338759168,9.04352766666373,9.04352766666373
"WDCP",6.61635489861406,6.61635489861406,6.84268389781979,6.84268389781979,6.76760207645281,6.76760207645281,6.65583930016043,6.65583930016043
"THG1L",7.7459952022507,7.7459952022507,7.61881908115121,7.61881908115121,7.34180206713271,7.34180206713271,8.33328210201631,8.33328210201631
"ZNF232",7.80638681863483,7.80638681863483,7.63866769786205,7.63866769786205,7.5060364564482,7.5060364564482,7.34369531580062,7.34369531580062
"TTI2",8.30562201740979,8.30562201740979,7.94403722491778,7.94403722491778,7.84923655669478,7.84923655669478,7.69897567060341,7.69897567060341
"SLC50A1",8.91213477262466,8.91213477262466,8.6858818014586,8.6858818014586,8.77429281605469,8.77429281605469,8.92385042827048,8.92385042827048
"PHF10",7.37470861539827,7.37470861539827,7.5146974200673,7.5146974200673,6.87078115231462,6.87078115231462,7.58239145999615,7.58239145999615
"PRR15L",5.98078710621694,5.98078710621694,5.9748612050113,5.9748612050113,6.36397634680147,6.36397634680147,5.84306363017681,5.84306363017681
"C2orf42",8.33435913503485,8.33435913503485,8.03828267008751,8.03828267008751,8.20263843434162,8.20263843434162,8.06100727888019,8.06100727888019
"SAP30L",7.03031209842617,7.03031209842617,6.95156487533671,6.95156487533671,6.90067261830773,6.90067261830773,7.17825569908607,7.17825569908607
"TRMT13",7.01797033627762,7.01797033627762,7.43486450436179,7.43486450436179,6.87103443553311,6.87103443553311,8.05322685380117,8.05322685380117
"UBIAD1",7.42521685764907,7.42521685764907,7.13849912532139,7.13849912532139,7.41369908960461,7.41369908960461,6.98126650814778,6.98126650814778
"PELI2",6.06843552040536,6.06843552040536,6.02647042964736,6.02647042964736,5.5933353701396,5.5933353701396,4.93906015689095,4.93906015689095
"OXSM",8.60259683780408,8.60259683780408,8.46440727161309,8.46440727161309,8.63156873936036,8.63156873936036,9.09928845724817,9.09928845724817
"ADGRL4",10.0234230615408,10.0234230615408,10.1521876253103,10.1521876253103,10.036022407597,10.036022407597,10.0176415637191,10.0176415637191
"MFF",10.0394482535008,10.0394482535008,10.0951718790939,10.0951718790939,9.84357921287326,9.84357921287326,10.1704894907475,10.1704894907475
"RBP4",6.00818665857531,6.00818665857531,5.93753542171726,5.93753542171726,6.41681172722379,6.41681172722379,5.81771001910493,5.81771001910493
"AMBRA1",8.58519133517711,8.58519133517711,8.62515891610897,8.62515891610897,8.58777956097517,8.58777956097517,8.48691298187358,8.48691298187358
"RASL11B",6.91368613621001,6.91368613621001,7.5211339351332,7.5211339351332,7.09569592579968,7.09569592579968,8.20755643220487,8.20755643220487
"RPP25",7.80072033139,7.80072033139,7.50261343025652,7.50261343025652,7.93647229058858,7.93647229058858,7.52578215206971,7.52578215206971
"DUSP26",6.63552169420079,6.63552169420079,6.41314687557703,6.41314687557703,6.89690446837112,6.89690446837112,6.3602928736049,6.3602928736049
"TEFM",7.62523108465171,7.62523108465171,7.76587104540071,7.76587104540071,7.84367452697488,7.84367452697488,8.05069174612305,8.05069174612305
"NMRK1",9.16016347649452,9.16016347649452,9.49480028146833,9.49480028146833,8.78631833483086,8.78631833483086,10.2275489007247,10.2275489007247
"PBK",9.05722087244575,9.05722087244575,9.57011629480115,9.57011629480115,6.65301588039666,6.65301588039666,8.15856095326621,8.15856095326621
"DBR1",7.51029704100538,7.51029704100538,7.53299994549516,7.53299994549516,7.36774876896612,7.36774876896612,7.43862689703123,7.43862689703123
"ADAP1",8.0746533750884,8.0746533750884,7.80714042806561,7.80714042806561,8.0486048387996,8.0486048387996,7.59917841526984,7.59917841526984
"RABL2B",7.97223811183772,7.97223811183772,7.80365491661979,7.80365491661979,7.72736499349077,7.72736499349077,8.14107755336542,8.14107755336542
"TMEM120B",7.30222098102622,7.30222098102622,7.08524293756729,7.08524293756729,7.32308517509849,7.32308517509849,6.84448505458224,6.84448505458224
"SYNJ2BP",8.17742473425464,8.17742473425464,8.80533776807727,8.80533776807727,8.50810276474272,8.50810276474272,8.62293393903208,8.62293393903208
"KLHL2",9.04449744267873,9.04449744267873,9.28722067757588,9.28722067757588,9.25820550126402,9.25820550126402,9.50964533695009,9.50964533695009
"NAA15",7.91291429578558,7.91291429578558,8.16258077605252,8.16258077605252,8.11946372470764,8.11946372470764,8.31407440190036,8.31407440190036
